snap_id,wh_id,material_id,snap_dt_key,on_hand_qty,alloc_qty,in_transit_qty,cycle_count_diff_qty,frozen_qty,qa_hold_qty,expiry_risk_qty
58006,WH_E_RM,MAT_FG_1006,20240903,249,55,12,0,0,0,0
58007,WH_E_RM,MAT_RM_2001,20240903,261,59,13,0,0,0,0
58008,WH_E_RM,MAT_RM_2002,20240903,273,63,14,0,0,0,0
58009,WH_E_RM,MAT_RM_2003,20240903,285,35,15,0,0,0,0
58010,WH_E_RM,MAT_RM_2004,20240903,297,39,16,0,0,0,0
58011,WH_E_RM,MAT_RM_2005,20240903,309,43,12,0,0,0,0
58012,WH_E_RM,MAT_RM_2006,20240903,321,47,13,0,0,0,0
58013,WH_E_RM,MAT_RM_2007,20240903,333,51,14,0,0,0,0
58014,WH_E_RM,MAT_RM_2008,20240903,345,55,15,0,0,0,0
58015,WH_E_RM,MAT_RM_2009,20240903,357,59,16,0,0,0,0
58016,WH_E_RM,MAT_RM_2010,20240903,369,63,12,0,0,0,0
58017,WH_E_FG,MAT_FG_1001,20240903,189,35,12,0,0,0,0
58018,WH_E_FG,MAT_FG_1002,20240903,201,39,13,0,0,0,0
58019,WH_E_FG,MAT_FG_1003,20240903,213,43,14,0,0,0,0
58020,WH_E_FG,MAT_FG_1004,20240903,225,47,15,0,0,0,0
58021,WH_E_FG,MAT_FG_1005,20240903,237,51,16,0,0,0,0
58022,WH_E_FG,MAT_FG_1006,20240903,249,55,12,0,0,0,0
58023,WH_E_FG,MAT_RM_2001,20240903,261,59,13,0,0,0,0
58024,WH_E_FG,MAT_RM_2002,20240903,273,63,14,0,0,0,0
58025,WH_E_FG,MAT_RM_2003,20240903,285,35,15,0,0,0,0
58026,WH_E_FG,MAT_RM_2004,20240903,297,39,16,0,0,0,0
58027,WH_E_FG,MAT_RM_2005,20240903,309,43,12,0,0,0,0
58028,WH_E_FG,MAT_RM_2006,20240903,321,47,13,0,0,0,0
58029,WH_E_FG,MAT_RM_2007,20240903,333,51,14,0,0,0,0
58030,WH_E_FG,MAT_RM_2008,20240903,345,55,15,0,0,0,0
58031,WH_E_FG,MAT_RM_2009,20240903,357,59,16,0,0,0,0
58032,WH_E_FG,MAT_RM_2010,20240903,369,63,12,0,0,0,0
58033,WH_S_RM,MAT_FG_1001,20240903,189,35,12,0,0,0,0
58034,WH_S_RM,MAT_FG_1002,20240903,201,39,13,0,0,0,0
58035,WH_S_RM,MAT_FG_1003,20240903,213,43,14,0,0,0,0
58036,WH_S_RM,MAT_FG_1004,20240903,225,47,15,0,0,0,0
58037,WH_S_RM,MAT_FG_1005,20240903,237,51,16,0,0,0,0
58038,WH_S_RM,MAT_FG_1006,20240903,249,55,12,0,0,0,0
58039,WH_S_RM,MAT_RM_2001,20240903,261,59,13,0,0,0,0
58040,WH_S_RM,MAT_RM_2002,20240903,273,63,14,0,0,0,0
58041,WH_S_RM,MAT_RM_2003,20240903,285,35,15,0,0,0,0
58042,WH_S_RM,MAT_RM_2004,20240903,297,39,16,0,0,0,0
58043,WH_S_RM,MAT_RM_2005,20240903,309,43,12,0,0,0,0
58044,WH_S_RM,MAT_RM_2006,20240903,321,47,13,0,0,0,0
58045,WH_S_RM,MAT_RM_2007,20240903,333,51,14,0,0,0,0
58046,WH_S_RM,MAT_RM_2008,20240903,345,55,15,0,0,0,0
58047,WH_S_RM,MAT_RM_2009,20240903,357,59,16,0,0,0,0
58048,WH_S_RM,MAT_RM_2010,20240903,369,63,12,0,0,0,0
58049,WH_S_FG,MAT_FG_1001,20240903,189,35,12,0,0,0,0
58050,WH_S_FG,MAT_FG_1002,20240903,201,39,13,0,0,0,0
58051,WH_S_FG,MAT_FG_1003,20240903,213,43,14,0,0,0,0
58052,WH_S_FG,MAT_FG_1004,20240903,225,47,15,0,0,0,0
58053,WH_S_FG,MAT_FG_1005,20240903,237,51,16,0,0,0,0
58054,WH_S_FG,MAT_FG_1006,20240903,249,55,12,0,0,0,0
58055,WH_S_FG,MAT_RM_2001,20240903,261,59,13,0,0,0,0
58056,WH_S_FG,MAT_RM_2002,20240903,273,63,14,0,0,0,0
58057,WH_S_FG,MAT_RM_2003,20240903,285,35,15,0,0,0,0
58058,WH_S_FG,MAT_RM_2004,20240903,297,39,16,0,0,0,0
58059,WH_S_FG,MAT_RM_2005,20240903,309,43,12,0,0,0,0
58060,WH_S_FG,MAT_RM_2006,20240903,321,47,13,0,0,0,0
58061,WH_S_FG,MAT_RM_2007,20240903,333,51,14,0,0,0,0
58062,WH_S_FG,MAT_RM_2008,20240903,345,55,15,0,0,0,0
58063,WH_S_FG,MAT_RM_2009,20240903,357,59,16,0,0,0,0
58064,WH_S_FG,MAT_RM_2010,20240903,369,63,12,0,0,0,0
58065,WH_E_RM,MAT_FG_1001,20240905,195,35,12,0,0,0,0
58066,WH_E_RM,MAT_FG_1002,20240905,207,39,13,0,0,0,0
58067,WH_E_RM,MAT_FG_1003,20240905,219,43,14,0,0,0,0
58068,WH_E_RM,MAT_FG_1004,20240905,231,47,15,0,0,0,0
58069,WH_E_RM,MAT_FG_1005,20240905,243,51,16,0,0,0,0
58070,WH_E_RM,MAT_FG_1006,20240905,255,55,12,0,0,0,0
58071,WH_E_RM,MAT_RM_2001,20240905,267,59,13,0,0,0,0
58072,WH_E_RM,MAT_RM_2002,20240905,279,63,14,0,0,0,0
58073,WH_E_RM,MAT_RM_2003,20240905,291,35,15,0,0,0,0
58074,WH_E_RM,MAT_RM_2004,20240905,303,39,16,0,0,0,0
58075,WH_E_RM,MAT_RM_2005,20240905,315,43,12,0,0,0,0
58076,WH_E_RM,MAT_RM_2006,20240905,327,47,13,0,0,0,0
58077,WH_E_RM,MAT_RM_2007,20240905,339,51,14,0,0,0,0
58078,WH_E_RM,MAT_RM_2008,20240905,351,55,15,0,0,0,0
58079,WH_E_RM,MAT_RM_2009,20240905,363,59,16,0,0,0,0
58080,WH_E_RM,MAT_RM_2010,20240905,375,63,12,0,0,0,0
58081,WH_E_FG,MAT_FG_1001,20240905,195,35,12,0,0,0,0
58082,WH_E_FG,MAT_FG_1002,20240905,207,39,13,0,0,0,0
58083,WH_E_FG,MAT_FG_1003,20240905,219,43,14,0,0,0,0
58084,WH_E_FG,MAT_FG_1004,20240905,231,47,15,0,0,0,0
58085,WH_E_FG,MAT_FG_1005,20240905,243,51,16,0,0,0,0
58086,WH_E_FG,MAT_FG_1006,20240905,255,55,12,0,0,0,0
58087,WH_E_FG,MAT_RM_2001,20240905,267,59,13,0,0,0,0
58088,WH_E_FG,MAT_RM_2002,20240905,279,63,14,0,0,0,0
58089,WH_E_FG,MAT_RM_2003,20240905,291,35,15,0,0,0,0
58090,WH_E_FG,MAT_RM_2004,20240905,303,39,16,0,0,0,0
58091,WH_E_FG,MAT_RM_2005,20240905,315,43,12,0,0,0,0
58092,WH_E_FG,MAT_RM_2006,20240905,327,47,13,0,0,0,0
58093,WH_E_FG,MAT_RM_2007,20240905,339,51,14,0,0,0,0
58094,WH_E_FG,MAT_RM_2008,20240905,351,55,15,0,0,0,0
58095,WH_E_FG,MAT_RM_2009,20240905,363,59,16,0,0,0,0
58096,WH_E_FG,MAT_RM_2010,20240905,375,63,12,0,0,0,0
58097,WH_S_RM,MAT_FG_1001,20240905,195,35,12,0,0,0,0
58098,WH_S_RM,MAT_FG_1002,20240905,207,39,13,0,0,0,0
58099,WH_S_RM,MAT_FG_1003,20240905,219,43,14,0,0,0,0
58100,WH_S_RM,MAT_FG_1004,20240905,231,47,15,0,0,0,0
58101,WH_S_RM,MAT_FG_1005,20240905,243,51,16,0,0,0,0
58102,WH_S_RM,MAT_FG_1006,20240905,255,55,12,0,0,0,0
58103,WH_S_RM,MAT_RM_2001,20240905,267,59,13,0,0,0,0
58104,WH_S_RM,MAT_RM_2002,20240905,279,63,14,0,0,0,0
58105,WH_S_RM,MAT_RM_2003,20240905,291,35,15,0,0,0,0
58106,WH_S_RM,MAT_RM_2004,20240905,303,39,16,0,0,0,0
58107,WH_S_RM,MAT_RM_2005,20240905,315,43,12,0,0,0,0
58108,WH_S_RM,MAT_RM_2006,20240905,327,47,13,0,0,0,0
58109,WH_S_RM,MAT_RM_2007,20240905,339,51,14,0,0,0,0
58110,WH_S_RM,MAT_RM_2008,20240905,351,55,15,0,0,0,0
58111,WH_S_RM,MAT_RM_2009,20240905,363,59,16,0,0,0,0
58112,WH_S_RM,MAT_RM_2010,20240905,375,63,12,0,0,0,0
58113,WH_S_FG,MAT_FG_1001,20240905,195,35,12,0,0,0,0
58114,WH_S_FG,MAT_FG_1002,20240905,207,39,13,0,0,0,0
58115,WH_S_FG,MAT_FG_1003,20240905,219,43,14,0,0,0,0
58116,WH_S_FG,MAT_FG_1004,20240905,231,47,15,0,0,0,0
58117,WH_S_FG,MAT_FG_1005,20240905,243,51,16,0,0,0,0
58118,WH_S_FG,MAT_FG_1006,20240905,255,55,12,0,0,0,0
58119,WH_S_FG,MAT_RM_2001,20240905,267,59,13,0,0,0,0
58120,WH_S_FG,MAT_RM_2002,20240905,279,63,14,0,0,0,0
58121,WH_S_FG,MAT_RM_2003,20240905,291,35,15,0,0,0,0
58122,WH_S_FG,MAT_RM_2004,20240905,303,39,16,0,0,0,0
58123,WH_S_FG,MAT_RM_2005,20240905,315,43,12,0,0,0,0
58124,WH_S_FG,MAT_RM_2006,20240905,327,47,13,0,0,0,0
58125,WH_S_FG,MAT_RM_2007,20240905,339,51,14,0,0,0,0
58126,WH_S_FG,MAT_RM_2008,20240905,351,55,15,0,0,0,0
58127,WH_S_FG,MAT_RM_2009,20240905,363,59,16,0,0,0,0
58128,WH_S_FG,MAT_RM_2010,20240905,375,63,12,0,0,0,0
58129,WH_E_RM,MAT_FG_1001,20240907,180,35,12,0,0,0,0
58130,WH_E_RM,MAT_FG_1002,20240907,192,39,13,0,0,0,0
58131,WH_E_RM,MAT_FG_1003,20240907,204,43,14,0,0,0,0
58132,WH_E_RM,MAT_FG_1004,20240907,216,47,15,0,0,0,0
58133,WH_E_RM,MAT_FG_1005,20240907,228,51,16,0,0,0,0
58134,WH_E_RM,MAT_FG_1006,20240907,240,55,12,0,0,0,0
58135,WH_E_RM,MAT_RM_2001,20240907,252,59,13,0,0,0,0
58136,WH_E_RM,MAT_RM_2002,20240907,264,63,14,0,0,0,0
58137,WH_E_RM,MAT_RM_2003,20240907,276,35,15,0,0,0,0
58138,WH_E_RM,MAT_RM_2004,20240907,288,39,16,0,0,0,0
58139,WH_E_RM,MAT_RM_2005,20240907,300,43,12,0,0,0,0
58140,WH_E_RM,MAT_RM_2006,20240907,312,47,13,0,0,0,0
58141,WH_E_RM,MAT_RM_2007,20240907,324,51,14,0,0,0,0
58142,WH_E_RM,MAT_RM_2008,20240907,336,55,15,0,0,0,0
58143,WH_E_RM,MAT_RM_2009,20240907,348,59,16,0,0,0,0
58144,WH_E_RM,MAT_RM_2010,20240907,360,63,12,0,0,0,0
58145,WH_E_FG,MAT_FG_1001,20240907,180,35,12,0,0,0,0
58146,WH_E_FG,MAT_FG_1002,20240907,192,39,13,0,0,0,0
58147,WH_E_FG,MAT_FG_1003,20240907,204,43,14,0,0,0,0
58148,WH_E_FG,MAT_FG_1004,20240907,216,47,15,0,0,0,0
58149,WH_E_FG,MAT_FG_1005,20240907,228,51,16,0,0,0,0
58150,WH_E_FG,MAT_FG_1006,20240907,240,55,12,0,0,0,0
58151,WH_E_FG,MAT_RM_2001,20240907,252,59,13,0,0,0,0
58152,WH_E_FG,MAT_RM_2002,20240907,264,63,14,0,0,0,0
58153,WH_E_FG,MAT_RM_2003,20240907,276,35,15,0,0,0,0
58154,WH_E_FG,MAT_RM_2004,20240907,288,39,16,0,0,0,0
58155,WH_E_FG,MAT_RM_2005,20240907,300,43,12,0,0,0,0
58156,WH_E_FG,MAT_RM_2006,20240907,312,47,13,0,0,0,0
58157,WH_E_FG,MAT_RM_2007,20240907,324,51,14,0,0,0,0
58158,WH_E_FG,MAT_RM_2008,20240907,336,55,15,0,0,0,0
58159,WH_E_FG,MAT_RM_2009,20240907,348,59,16,0,0,0,0
58160,WH_E_FG,MAT_RM_2010,20240907,360,63,12,0,0,0,0
58161,WH_S_RM,MAT_FG_1001,20240907,180,35,12,0,0,0,0
58162,WH_S_RM,MAT_FG_1002,20240907,192,39,13,0,0,0,0
58163,WH_S_RM,MAT_FG_1003,20240907,204,43,14,0,0,0,0
58164,WH_S_RM,MAT_FG_1004,20240907,216,47,15,0,0,0,0
58165,WH_S_RM,MAT_FG_1005,20240907,228,51,16,0,0,0,0
58166,WH_S_RM,MAT_FG_1006,20240907,240,55,12,0,0,0,0
58167,WH_S_RM,MAT_RM_2001,20240907,252,59,13,0,0,0,0
58168,WH_S_RM,MAT_RM_2002,20240907,264,63,14,0,0,0,0
58169,WH_S_RM,MAT_RM_2003,20240907,276,35,15,0,0,0,0
58170,WH_S_RM,MAT_RM_2004,20240907,288,39,16,0,0,0,0
58171,WH_S_RM,MAT_RM_2005,20240907,300,43,12,0,0,0,0
58172,WH_S_RM,MAT_RM_2006,20240907,312,47,13,0,0,0,0
58173,WH_S_RM,MAT_RM_2007,20240907,324,51,14,0,0,0,0
58174,WH_S_RM,MAT_RM_2008,20240907,336,55,15,0,0,0,0
58175,WH_S_RM,MAT_RM_2009,20240907,348,59,16,0,0,0,0
58176,WH_S_RM,MAT_RM_2010,20240907,360,63,12,0,0,0,0
58177,WH_S_FG,MAT_FG_1001,20240907,180,35,12,0,0,0,0
58178,WH_S_FG,MAT_FG_1002,20240907,192,39,13,0,0,0,0
58179,WH_S_FG,MAT_FG_1003,20240907,204,43,14,0,0,0,0
58180,WH_S_FG,MAT_FG_1004,20240907,216,47,15,0,0,0,0
58181,WH_S_FG,MAT_FG_1005,20240907,228,51,16,0,0,0,0
58182,WH_S_FG,MAT_FG_1006,20240907,240,55,12,0,0,0,0
58183,WH_S_FG,MAT_RM_2001,20240907,252,59,13,0,0,0,0
58184,WH_S_FG,MAT_RM_2002,20240907,264,63,14,0,0,0,0
58185,WH_S_FG,MAT_RM_2003,20240907,276,35,15,0,0,0,0
58186,WH_S_FG,MAT_RM_2004,20240907,288,39,16,0,0,0,0
58187,WH_S_FG,MAT_RM_2005,20240907,300,43,12,0,0,0,0
58188,WH_S_FG,MAT_RM_2006,20240907,312,47,13,0,0,0,0
58189,WH_S_FG,MAT_RM_2007,20240907,324,51,14,0,0,0,0
58190,WH_S_FG,MAT_RM_2008,20240907,336,55,15,0,0,0,0
58191,WH_S_FG,MAT_RM_2009,20240907,348,59,16,0,0,0,0
58192,WH_S_FG,MAT_RM_2010,20240907,360,63,12,0,0,0,0
58193,WH_E_RM,MAT_FG_1001,20240909,186,35,12,0,0,0,0
58194,WH_E_RM,MAT_FG_1002,20240909,198,39,13,0,0,0,0
58195,WH_E_RM,MAT_FG_1003,20240909,210,43,14,0,0,0,0
58196,WH_E_RM,MAT_FG_1004,20240909,222,47,15,0,0,0,0
58197,WH_E_RM,MAT_FG_1005,20240909,234,51,16,0,0,0,0
58198,WH_E_RM,MAT_FG_1006,20240909,246,55,12,0,0,0,0
58199,WH_E_RM,MAT_RM_2001,20240909,258,59,13,0,0,0,0
58200,WH_E_RM,MAT_RM_2002,20240909,270,63,14,0,0,0,0
58201,WH_E_RM,MAT_RM_2003,20240909,282,35,15,0,0,0,0
58202,WH_E_RM,MAT_RM_2004,20240909,294,39,16,0,0,0,0
58203,WH_E_RM,MAT_RM_2005,20240909,306,43,12,0,0,0,0
58204,WH_E_RM,MAT_RM_2006,20240909,318,47,13,0,0,0,0
58205,WH_E_RM,MAT_RM_2007,20240909,330,51,14,0,0,0,0
58206,WH_E_RM,MAT_RM_2008,20240909,342,55,15,0,0,0,0
58207,WH_E_RM,MAT_RM_2009,20240909,354,59,16,0,0,0,0
58208,WH_E_RM,MAT_RM_2010,20240909,366,63,12,0,0,0,0
58209,WH_E_FG,MAT_FG_1001,20240909,186,35,12,0,0,0,0
58210,WH_E_FG,MAT_FG_1002,20240909,198,39,13,0,0,0,0
58211,WH_E_FG,MAT_FG_1003,20240909,210,43,14,0,0,0,0
58212,WH_E_FG,MAT_FG_1004,20240909,222,47,15,0,0,0,0
58213,WH_E_FG,MAT_FG_1005,20240909,234,51,16,0,0,0,0
58214,WH_E_FG,MAT_FG_1006,20240909,246,55,12,0,0,0,0
58215,WH_E_FG,MAT_RM_2001,20240909,258,59,13,0,0,0,0
58216,WH_E_FG,MAT_RM_2002,20240909,270,63,14,0,0,0,0
58217,WH_E_FG,MAT_RM_2003,20240909,282,35,15,0,0,0,0
58218,WH_E_FG,MAT_RM_2004,20240909,294,39,16,0,0,0,0
58219,WH_E_FG,MAT_RM_2005,20240909,306,43,12,0,0,0,0
58220,WH_E_FG,MAT_RM_2006,20240909,318,47,13,0,0,0,0
58221,WH_E_FG,MAT_RM_2007,20240909,330,51,14,0,0,0,0
58222,WH_E_FG,MAT_RM_2008,20240909,342,55,15,0,0,0,0
58223,WH_E_FG,MAT_RM_2009,20240909,354,59,16,0,0,0,0
58224,WH_E_FG,MAT_RM_2010,20240909,366,63,12,0,0,0,0
58225,WH_S_RM,MAT_FG_1001,20240909,186,35,12,0,0,0,0
58226,WH_S_RM,MAT_FG_1002,20240909,198,39,13,0,0,0,0
58227,WH_S_RM,MAT_FG_1003,20240909,210,43,14,0,0,0,0
58228,WH_S_RM,MAT_FG_1004,20240909,222,47,15,0,0,0,0
58229,WH_S_RM,MAT_FG_1005,20240909,234,51,16,0,0,0,0
58230,WH_S_RM,MAT_FG_1006,20240909,246,55,12,0,0,0,0
58231,WH_S_RM,MAT_RM_2001,20240909,258,59,13,0,0,0,0
58232,WH_S_RM,MAT_RM_2002,20240909,270,63,14,0,0,0,0
58233,WH_S_RM,MAT_RM_2003,20240909,282,35,15,0,0,0,0
58234,WH_S_RM,MAT_RM_2004,20240909,294,39,16,0,0,0,0
58235,WH_S_RM,MAT_RM_2005,20240909,306,43,12,0,0,0,0
58236,WH_S_RM,MAT_RM_2006,20240909,318,47,13,0,0,0,0
58237,WH_S_RM,MAT_RM_2007,20240909,330,51,14,0,0,0,0
58238,WH_S_RM,MAT_RM_2008,20240909,342,55,15,0,0,0,0
58239,WH_S_RM,MAT_RM_2009,20240909,354,59,16,0,0,0,0
58240,WH_S_RM,MAT_RM_2010,20240909,366,63,12,0,0,0,0
58241,WH_S_FG,MAT_FG_1001,20240909,186,35,12,0,0,0,0
58242,WH_S_FG,MAT_FG_1002,20240909,198,39,13,0,0,0,0
58243,WH_S_FG,MAT_FG_1003,20240909,210,43,14,0,0,0,0
58244,WH_S_FG,MAT_FG_1004,20240909,222,47,15,0,0,0,0
58245,WH_S_FG,MAT_FG_1005,20240909,234,51,16,0,0,0,0
58246,WH_S_FG,MAT_FG_1006,20240909,246,55,12,0,0,0,0
58247,WH_S_FG,MAT_RM_2001,20240909,258,59,13,0,0,0,0
58248,WH_S_FG,MAT_RM_2002,20240909,270,63,14,0,0,0,0
58249,WH_S_FG,MAT_RM_2003,20240909,282,35,15,0,0,0,0
58250,WH_S_FG,MAT_RM_2004,20240909,294,39,16,0,0,0,0
58251,WH_S_FG,MAT_RM_2005,20240909,306,43,12,0,0,0,0
58252,WH_S_FG,MAT_RM_2006,20240909,318,47,13,0,0,0,0
58253,WH_S_FG,MAT_RM_2007,20240909,330,51,14,0,0,0,0
58254,WH_S_FG,MAT_RM_2008,20240909,342,55,15,0,0,0,0
58255,WH_S_FG,MAT_RM_2009,20240909,354,59,16,0,0,0,0
58256,WH_S_FG,MAT_RM_2010,20240909,366,63,12,0,0,0,0
58257,WH_E_RM,MAT_FG_1001,20240911,192,35,12,0,0,0,0
58258,WH_E_RM,MAT_FG_1002,20240911,204,39,13,0,0,0,0
58259,WH_E_RM,MAT_FG_1003,20240911,216,43,14,0,0,0,0
58260,WH_E_RM,MAT_FG_1004,20240911,228,47,15,0,0,0,0
58261,WH_E_RM,MAT_FG_1005,20240911,240,51,16,0,0,0,0
58262,WH_E_RM,MAT_FG_1006,20240911,252,55,12,0,0,0,0
58263,WH_E_RM,MAT_RM_2001,20240911,264,59,13,0,0,0,0
58264,WH_E_RM,MAT_RM_2002,20240911,276,63,14,0,0,0,0
58265,WH_E_RM,MAT_RM_2003,20240911,288,35,15,0,0,0,0
58266,WH_E_RM,MAT_RM_2004,20240911,300,39,16,0,0,0,0
58267,WH_E_RM,MAT_RM_2005,20240911,312,43,12,0,0,0,0
58268,WH_E_RM,MAT_RM_2006,20240911,324,47,13,0,0,0,0
58269,WH_E_RM,MAT_RM_2007,20240911,336,51,14,0,0,0,0
58270,WH_E_RM,MAT_RM_2008,20240911,348,55,15,0,0,0,0
58271,WH_E_RM,MAT_RM_2009,20240911,360,59,16,0,0,0,0
58272,WH_E_RM,MAT_RM_2010,20240911,372,63,12,0,0,0,0
58273,WH_E_FG,MAT_FG_1001,20240911,192,35,12,0,0,0,0
58274,WH_E_FG,MAT_FG_1002,20240911,204,39,13,0,0,0,0
58275,WH_E_FG,MAT_FG_1003,20240911,216,43,14,0,0,0,0
58276,WH_E_FG,MAT_FG_1004,20240911,228,47,15,0,0,0,0
58277,WH_E_FG,MAT_FG_1005,20240911,240,51,16,0,0,0,0
58278,WH_E_FG,MAT_FG_1006,20240911,252,55,12,0,0,0,0
58279,WH_E_FG,MAT_RM_2001,20240911,264,59,13,0,0,0,0
58280,WH_E_FG,MAT_RM_2002,20240911,276,63,14,0,0,0,0
58281,WH_E_FG,MAT_RM_2003,20240911,288,35,15,0,0,0,0
58282,WH_E_FG,MAT_RM_2004,20240911,300,39,16,0,0,0,0
58283,WH_E_FG,MAT_RM_2005,20240911,312,43,12,0,0,0,0
58284,WH_E_FG,MAT_RM_2006,20240911,324,47,13,0,0,0,0
58285,WH_E_FG,MAT_RM_2007,20240911,336,51,14,0,0,0,0
58286,WH_E_FG,MAT_RM_2008,20240911,348,55,15,0,0,0,0
58287,WH_E_FG,MAT_RM_2009,20240911,360,59,16,0,0,0,0
58288,WH_E_FG,MAT_RM_2010,20240911,372,63,12,0,0,0,0
58289,WH_S_RM,MAT_FG_1001,20240911,192,35,12,0,0,0,0
58290,WH_S_RM,MAT_FG_1002,20240911,204,39,13,0,0,0,0
58291,WH_S_RM,MAT_FG_1003,20240911,216,43,14,0,0,0,0
58292,WH_S_RM,MAT_FG_1004,20240911,228,47,15,0,0,0,0
58293,WH_S_RM,MAT_FG_1005,20240911,240,51,16,0,0,0,0
58294,WH_S_RM,MAT_FG_1006,20240911,252,55,12,0,0,0,0
58295,WH_S_RM,MAT_RM_2001,20240911,264,59,13,0,0,0,0
58296,WH_S_RM,MAT_RM_2002,20240911,276,63,14,0,0,0,0
58297,WH_S_RM,MAT_RM_2003,20240911,288,35,15,0,0,0,0
58298,WH_S_RM,MAT_RM_2004,20240911,300,39,16,0,0,0,0
58299,WH_S_RM,MAT_RM_2005,20240911,312,43,12,0,0,0,0
58300,WH_S_RM,MAT_RM_2006,20240911,324,47,13,0,0,0,0
58301,WH_S_RM,MAT_RM_2007,20240911,336,51,14,0,0,0,0
58302,WH_S_RM,MAT_RM_2008,20240911,348,55,15,0,0,0,0
58303,WH_S_RM,MAT_RM_2009,20240911,360,59,16,0,0,0,0
58304,WH_S_RM,MAT_RM_2010,20240911,372,63,12,0,0,0,0
58305,WH_S_FG,MAT_FG_1001,20240911,192,35,12,0,0,0,0
58306,WH_S_FG,MAT_FG_1002,20240911,204,39,13,0,0,0,0
58307,WH_S_FG,MAT_FG_1003,20240911,216,43,14,0,0,0,0
58308,WH_S_FG,MAT_FG_1004,20240911,228,47,15,0,0,0,0
58309,WH_S_FG,MAT_FG_1005,20240911,240,51,16,0,0,0,0
58310,WH_S_FG,MAT_FG_1006,20240911,252,55,12,0,0,0,0
58311,WH_S_FG,MAT_RM_2001,20240911,264,59,13,0,0,0,0
58312,WH_S_FG,MAT_RM_2002,20240911,276,63,14,0,0,0,0
58313,WH_S_FG,MAT_RM_2003,20240911,288,35,15,0,0,0,0
58314,WH_S_FG,MAT_RM_2004,20240911,300,39,16,0,0,0,0
58315,WH_S_FG,MAT_RM_2005,20240911,312,43,12,0,0,0,0
58316,WH_S_FG,MAT_RM_2006,20240911,324,47,13,0,0,0,0
58317,WH_S_FG,MAT_RM_2007,20240911,336,51,14,0,0,0,0
58318,WH_S_FG,MAT_RM_2008,20240911,348,55,15,0,0,0,0
58319,WH_S_FG,MAT_RM_2009,20240911,360,59,16,0,0,0,0
58320,WH_S_FG,MAT_RM_2010,20240911,372,63,12,0,0,0,0
58321,WH_E_RM,MAT_FG_1001,20240913,198,35,12,0,0,0,0
58322,WH_E_RM,MAT_FG_1002,20240913,210,39,13,0,0,0,0
58323,WH_E_RM,MAT_FG_1003,20240913,222,43,14,0,0,0,0
58324,WH_E_RM,MAT_FG_1004,20240913,234,47,15,0,0,0,0
58325,WH_E_RM,MAT_FG_1005,20240913,246,51,16,0,0,0,0
58326,WH_E_RM,MAT_FG_1006,20240913,258,55,12,0,0,0,0
58327,WH_E_RM,MAT_RM_2001,20240913,270,59,13,0,0,0,0
58328,WH_E_RM,MAT_RM_2002,20240913,282,63,14,0,0,0,0
58329,WH_E_RM,MAT_RM_2003,20240913,294,35,15,0,0,0,0
58330,WH_E_RM,MAT_RM_2004,20240913,306,39,16,0,0,0,0
58331,WH_E_RM,MAT_RM_2005,20240913,318,43,12,0,0,0,0
58332,WH_E_RM,MAT_RM_2006,20240913,330,47,13,0,0,0,0
58333,WH_E_RM,MAT_RM_2007,20240913,342,51,14,0,0,0,0
58334,WH_E_RM,MAT_RM_2008,20240913,354,55,15,0,0,0,0
58335,WH_E_RM,MAT_RM_2009,20240913,366,59,16,0,0,0,0
58336,WH_E_RM,MAT_RM_2010,20240913,378,63,12,0,0,0,0
58337,WH_E_FG,MAT_FG_1001,20240913,198,35,12,0,0,0,0
58338,WH_E_FG,MAT_FG_1002,20240913,210,39,13,0,0,0,0
58339,WH_E_FG,MAT_FG_1003,20240913,222,43,14,0,0,0,0
58340,WH_E_FG,MAT_FG_1004,20240913,234,47,15,0,0,0,0
58341,WH_E_FG,MAT_FG_1005,20240913,246,51,16,0,0,0,0
58342,WH_E_FG,MAT_FG_1006,20240913,258,55,12,0,0,0,0
58343,WH_E_FG,MAT_RM_2001,20240913,270,59,13,0,0,0,0
58344,WH_E_FG,MAT_RM_2002,20240913,282,63,14,0,0,0,0
58345,WH_E_FG,MAT_RM_2003,20240913,294,35,15,0,0,0,0
58346,WH_E_FG,MAT_RM_2004,20240913,306,39,16,0,0,0,0
58347,WH_E_FG,MAT_RM_2005,20240913,318,43,12,0,0,0,0
58348,WH_E_FG,MAT_RM_2006,20240913,330,47,13,0,0,0,0
58349,WH_E_FG,MAT_RM_2007,20240913,342,51,14,0,0,0,0
58350,WH_E_FG,MAT_RM_2008,20240913,354,55,15,0,0,0,0
58351,WH_E_FG,MAT_RM_2009,20240913,366,59,16,0,0,0,0
58352,WH_E_FG,MAT_RM_2010,20240913,378,63,12,0,0,0,0
58353,WH_S_RM,MAT_FG_1001,20240913,198,35,12,0,0,0,0
58354,WH_S_RM,MAT_FG_1002,20240913,210,39,13,0,0,0,0
58355,WH_S_RM,MAT_FG_1003,20240913,222,43,14,0,0,0,0
58356,WH_S_RM,MAT_FG_1004,20240913,234,47,15,0,0,0,0
58357,WH_S_RM,MAT_FG_1005,20240913,246,51,16,0,0,0,0
58358,WH_S_RM,MAT_FG_1006,20240913,258,55,12,0,0,0,0
58359,WH_S_RM,MAT_RM_2001,20240913,270,59,13,0,0,0,0
58360,WH_S_RM,MAT_RM_2002,20240913,282,63,14,0,0,0,0
58361,WH_S_RM,MAT_RM_2003,20240913,294,35,15,0,0,0,0
