output_id,prod_line_id,material_id,output_dt_key,shift_cd,good_qty,scrap_qty,runtime_min,rework_qty,overtime_min,fp_yield_rate,energy_kwh_qty
36692,LINE_B,MAT_FG_1002,20241016,D2,34,1,406.0,0,0.0,0.98,0.0
36693,LINE_B,MAT_FG_1002,20241016,D1,35,1,394.0,0,0.0,0.98,0.0
36694,LINE_B,MAT_FG_1002,20241017,D1,34,1,418.0,0,0.0,0.98,0.0
36695,LINE_B,MAT_FG_1002,20241017,D2,35,1,406.0,0,0.0,0.98,0.0
36696,LINE_B,MAT_FG_1002,20241017,D1,36,1,394.0,0,0.0,0.98,0.0
36697,LINE_B,MAT_FG_1002,20241018,D1,35,1,418.0,0,0.0,0.98,0.0
36698,LINE_B,MAT_FG_1002,20241018,D2,36,1,406.0,0,0.0,0.98,0.0
36699,LINE_B,MAT_FG_1002,20241018,D1,37,1,394.0,0,0.0,0.98,0.0
36700,LINE_B,MAT_FG_1002,20241019,D1,36,1,418.0,0,0.0,0.98,0.0
36701,LINE_B,MAT_FG_1002,20241019,D2,37,1,406.0,0,0.0,0.98,0.0
36702,LINE_B,MAT_FG_1002,20241019,D1,38,1,394.0,0,0.0,0.98,0.0
36703,LINE_B,MAT_FG_1002,20241020,D1,37,1,418.0,0,0.0,0.98,0.0
36704,LINE_B,MAT_FG_1002,20241020,D2,38,1,406.0,0,0.0,0.98,0.0
36705,LINE_B,MAT_FG_1002,20241020,D1,39,1,394.0,0,0.0,0.98,0.0
36706,LINE_B,MAT_FG_1002,20241021,D1,31,1,418.0,0,0.0,0.98,0.0
36707,LINE_B,MAT_FG_1002,20241021,D2,32,1,406.0,0,0.0,0.98,0.0
36708,LINE_B,MAT_FG_1002,20241021,D1,33,1,394.0,0,0.0,0.98,0.0
36709,LINE_B,MAT_FG_1002,20241022,D1,32,1,418.0,0,0.0,0.98,0.0
36710,LINE_B,MAT_FG_1002,20241022,D2,33,1,406.0,0,0.0,0.98,0.0
36711,LINE_B,MAT_FG_1002,20241022,D1,34,1,394.0,0,0.0,0.98,0.0
36712,LINE_B,MAT_FG_1002,20241023,D1,33,1,418.0,0,0.0,0.98,0.0
36713,LINE_B,MAT_FG_1002,20241023,D2,34,1,406.0,0,0.0,0.98,0.0
36714,LINE_B,MAT_FG_1002,20241023,D1,35,1,394.0,0,0.0,0.98,0.0
36715,LINE_B,MAT_FG_1002,20241024,D1,34,1,418.0,0,0.0,0.98,0.0
36716,LINE_B,MAT_FG_1002,20241024,D2,35,1,406.0,0,0.0,0.98,0.0
36717,LINE_B,MAT_FG_1002,20241024,D1,36,1,394.0,0,0.0,0.98,0.0
36718,LINE_B,MAT_FG_1002,20241025,D1,35,1,418.0,0,0.0,0.98,0.0
36719,LINE_B,MAT_FG_1002,20241025,D2,36,1,406.0,0,0.0,0.98,0.0
36720,LINE_B,MAT_FG_1002,20241025,D1,37,1,394.0,0,0.0,0.98,0.0
36721,LINE_B,MAT_FG_1002,20241026,D1,36,1,418.0,0,0.0,0.98,0.0
36722,LINE_B,MAT_FG_1002,20241026,D2,37,1,406.0,0,0.0,0.98,0.0
36723,LINE_B,MAT_FG_1002,20241026,D1,38,1,394.0,0,0.0,0.98,0.0
36724,LINE_B,MAT_FG_1002,20241027,D1,37,1,418.0,0,0.0,0.98,0.0
36725,LINE_B,MAT_FG_1002,20241027,D2,38,1,406.0,0,0.0,0.98,0.0
36726,LINE_B,MAT_FG_1002,20241027,D1,39,1,394.0,0,0.0,0.98,0.0
36727,LINE_B,MAT_FG_1002,20241028,D1,31,1,418.0,0,0.0,0.98,0.0
36728,LINE_B,MAT_FG_1002,20241028,D2,32,1,406.0,0,0.0,0.98,0.0
36729,LINE_B,MAT_FG_1002,20241028,D1,33,1,394.0,0,0.0,0.98,0.0
36730,LINE_B,MAT_FG_1002,20241029,D1,32,1,418.0,0,0.0,0.98,0.0
36731,LINE_B,MAT_FG_1002,20241029,D2,33,1,406.0,0,0.0,0.98,0.0
36732,LINE_B,MAT_FG_1002,20241029,D1,34,1,394.0,0,0.0,0.98,0.0
36733,LINE_B,MAT_FG_1002,20241030,D1,33,1,418.0,0,0.0,0.98,0.0
36734,LINE_B,MAT_FG_1002,20241030,D2,34,1,406.0,0,0.0,0.98,0.0
36735,LINE_B,MAT_FG_1002,20241030,D1,35,1,394.0,0,0.0,0.98,0.0
36736,LINE_B,MAT_FG_1002,20241031,D1,34,1,418.0,0,0.0,0.98,0.0
36737,LINE_B,MAT_FG_1002,20241031,D2,35,1,406.0,0,0.0,0.98,0.0
36738,LINE_B,MAT_FG_1002,20241031,D1,36,1,394.0,0,0.0,0.98,0.0
36739,LINE_C,MAT_FG_1003,20241001,D1,34,1,418.0,0,0.0,0.98,0.0
36740,LINE_C,MAT_FG_1003,20241001,D2,35,1,406.0,0,0.0,0.98,0.0
36741,LINE_C,MAT_FG_1003,20241001,D1,36,1,394.0,0,0.0,0.98,0.0
36742,LINE_C,MAT_FG_1003,20241002,D1,35,1,418.0,0,0.0,0.98,0.0
36743,LINE_C,MAT_FG_1003,20241002,D2,36,1,406.0,0,0.0,0.98,0.0
36744,LINE_C,MAT_FG_1003,20241002,D1,37,1,394.0,0,0.0,0.98,0.0
36745,LINE_C,MAT_FG_1003,20241003,D1,36,1,418.0,0,0.0,0.98,0.0
36746,LINE_C,MAT_FG_1003,20241003,D2,37,1,406.0,0,0.0,0.98,0.0
36747,LINE_C,MAT_FG_1003,20241003,D1,38,1,394.0,0,0.0,0.98,0.0
36748,LINE_C,MAT_FG_1003,20241004,D1,37,1,418.0,0,0.0,0.98,0.0
36749,LINE_C,MAT_FG_1003,20241004,D2,38,1,406.0,0,0.0,0.98,0.0
36750,LINE_C,MAT_FG_1003,20241004,D1,39,1,394.0,0,0.0,0.98,0.0
36751,LINE_C,MAT_FG_1003,20241005,D1,38,1,418.0,0,0.0,0.98,0.0
36752,LINE_C,MAT_FG_1003,20241005,D2,39,1,406.0,0,0.0,0.98,0.0
36753,LINE_C,MAT_FG_1003,20241005,D1,40,1,394.0,0,0.0,0.98,0.0
36754,LINE_C,MAT_FG_1003,20241006,D1,39,1,418.0,0,0.0,0.98,0.0
36755,LINE_C,MAT_FG_1003,20241006,D2,40,1,406.0,0,0.0,0.98,0.0
36756,LINE_C,MAT_FG_1003,20241006,D1,41,1,394.0,0,0.0,0.98,0.0
36757,LINE_C,MAT_FG_1003,20241007,D1,33,1,418.0,0,0.0,0.98,0.0
36758,LINE_C,MAT_FG_1003,20241007,D2,34,1,406.0,0,0.0,0.98,0.0
36759,LINE_C,MAT_FG_1003,20241007,D1,35,1,394.0,0,0.0,0.98,0.0
36760,LINE_C,MAT_FG_1003,20241008,D1,34,1,418.0,0,0.0,0.98,0.0
36761,LINE_C,MAT_FG_1003,20241008,D2,35,1,406.0,0,0.0,0.98,0.0
36762,LINE_C,MAT_FG_1003,20241008,D1,36,1,394.0,0,0.0,0.98,0.0
36763,LINE_C,MAT_FG_1003,20241009,D1,35,1,418.0,0,0.0,0.98,0.0
36764,LINE_C,MAT_FG_1003,20241009,D2,36,1,406.0,0,0.0,0.98,0.0
36765,LINE_C,MAT_FG_1003,20241009,D1,37,1,394.0,0,0.0,0.98,0.0
36766,LINE_C,MAT_FG_1003,20241010,D1,36,1,418.0,0,0.0,0.98,0.0
36767,LINE_C,MAT_FG_1003,20241010,D2,37,1,406.0,0,0.0,0.98,0.0
36768,LINE_C,MAT_FG_1003,20241010,D1,38,1,394.0,0,0.0,0.98,0.0
36769,LINE_C,MAT_FG_1003,20241011,D1,37,1,418.0,0,0.0,0.98,0.0
36770,LINE_C,MAT_FG_1003,20241011,D2,38,1,406.0,0,0.0,0.98,0.0
36771,LINE_C,MAT_FG_1003,20241011,D1,39,1,394.0,0,0.0,0.98,0.0
36772,LINE_C,MAT_FG_1003,20241012,D1,38,1,418.0,0,0.0,0.98,0.0
36773,LINE_C,MAT_FG_1003,20241012,D2,39,1,406.0,0,0.0,0.98,0.0
36774,LINE_C,MAT_FG_1003,20241012,D1,40,1,394.0,0,0.0,0.98,0.0
36775,LINE_C,MAT_FG_1003,20241013,D1,39,1,418.0,0,0.0,0.98,0.0
36776,LINE_C,MAT_FG_1003,20241013,D2,40,1,406.0,0,0.0,0.98,0.0
36777,LINE_C,MAT_FG_1003,20241013,D1,41,1,394.0,0,0.0,0.98,0.0
36778,LINE_C,MAT_FG_1003,20241014,D1,33,1,418.0,0,0.0,0.98,0.0
36779,LINE_C,MAT_FG_1003,20241014,D2,34,1,406.0,0,0.0,0.98,0.0
36780,LINE_C,MAT_FG_1003,20241014,D1,35,1,394.0,0,0.0,0.98,0.0
36781,LINE_C,MAT_FG_1003,20241015,D1,34,1,418.0,0,0.0,0.98,0.0
36782,LINE_C,MAT_FG_1003,20241015,D2,35,1,406.0,0,0.0,0.98,0.0
36783,LINE_C,MAT_FG_1003,20241015,D1,36,1,394.0,0,0.0,0.98,0.0
36784,LINE_C,MAT_FG_1003,20241016,D1,35,1,418.0,0,0.0,0.98,0.0
36785,LINE_C,MAT_FG_1003,20241016,D2,36,1,406.0,0,0.0,0.98,0.0
36786,LINE_C,MAT_FG_1003,20241016,D1,37,1,394.0,0,0.0,0.98,0.0
36787,LINE_C,MAT_FG_1003,20241017,D1,36,1,418.0,0,0.0,0.98,0.0
36788,LINE_C,MAT_FG_1003,20241017,D2,37,1,406.0,0,0.0,0.98,0.0
36789,LINE_C,MAT_FG_1003,20241017,D1,38,1,394.0,0,0.0,0.98,0.0
36790,LINE_C,MAT_FG_1003,20241018,D1,37,1,418.0,0,0.0,0.98,0.0
36791,LINE_C,MAT_FG_1003,20241018,D2,38,1,406.0,0,0.0,0.98,0.0
36792,LINE_C,MAT_FG_1003,20241018,D1,39,1,394.0,0,0.0,0.98,0.0
36793,LINE_C,MAT_FG_1003,20241019,D1,38,1,418.0,0,0.0,0.98,0.0
36794,LINE_C,MAT_FG_1003,20241019,D2,39,1,406.0,0,0.0,0.98,0.0
36795,LINE_C,MAT_FG_1003,20241019,D1,40,1,394.0,0,0.0,0.98,0.0
36796,LINE_C,MAT_FG_1003,20241020,D1,39,1,418.0,0,0.0,0.98,0.0
36797,LINE_C,MAT_FG_1003,20241020,D2,40,1,406.0,0,0.0,0.98,0.0
36798,LINE_C,MAT_FG_1003,20241020,D1,41,1,394.0,0,0.0,0.98,0.0
36799,LINE_C,MAT_FG_1003,20241021,D1,33,1,418.0,0,0.0,0.98,0.0
36800,LINE_C,MAT_FG_1003,20241021,D2,34,1,406.0,0,0.0,0.98,0.0
36801,LINE_C,MAT_FG_1003,20241021,D1,35,1,394.0,0,0.0,0.98,0.0
36802,LINE_C,MAT_FG_1003,20241022,D1,34,1,418.0,0,0.0,0.98,0.0
36803,LINE_C,MAT_FG_1003,20241022,D2,35,1,406.0,0,0.0,0.98,0.0
36804,LINE_C,MAT_FG_1003,20241022,D1,36,1,394.0,0,0.0,0.98,0.0
36805,LINE_C,MAT_FG_1003,20241023,D1,35,1,418.0,0,0.0,0.98,0.0
36806,LINE_C,MAT_FG_1003,20241023,D2,36,1,406.0,0,0.0,0.98,0.0
36807,LINE_C,MAT_FG_1003,20241023,D1,37,1,394.0,0,0.0,0.98,0.0
36808,LINE_C,MAT_FG_1003,20241024,D1,36,1,418.0,0,0.0,0.98,0.0
36809,LINE_C,MAT_FG_1003,20241024,D2,37,1,406.0,0,0.0,0.98,0.0
36810,LINE_C,MAT_FG_1003,20241024,D1,38,1,394.0,0,0.0,0.98,0.0
36811,LINE_C,MAT_FG_1003,20241025,D1,37,1,418.0,0,0.0,0.98,0.0
36812,LINE_C,MAT_FG_1003,20241025,D2,38,1,406.0,0,0.0,0.98,0.0
36813,LINE_C,MAT_FG_1003,20241025,D1,39,1,394.0,0,0.0,0.98,0.0
36814,LINE_C,MAT_FG_1003,20241026,D1,38,1,418.0,0,0.0,0.98,0.0
36815,LINE_C,MAT_FG_1003,20241026,D2,39,1,406.0,0,0.0,0.98,0.0
36816,LINE_C,MAT_FG_1003,20241026,D1,40,1,394.0,0,0.0,0.98,0.0
36817,LINE_C,MAT_FG_1003,20241027,D1,39,1,418.0,0,0.0,0.98,0.0
36818,LINE_C,MAT_FG_1003,20241027,D2,40,1,406.0,0,0.0,0.98,0.0
36819,LINE_C,MAT_FG_1003,20241027,D1,41,1,394.0,0,0.0,0.98,0.0
36820,LINE_C,MAT_FG_1003,20241028,D1,33,1,418.0,0,0.0,0.98,0.0
36821,LINE_C,MAT_FG_1003,20241028,D2,34,1,406.0,0,0.0,0.98,0.0
36822,LINE_C,MAT_FG_1003,20241028,D1,35,1,394.0,0,0.0,0.98,0.0
36823,LINE_C,MAT_FG_1003,20241029,D1,34,1,418.0,0,0.0,0.98,0.0
36824,LINE_C,MAT_FG_1003,20241029,D2,35,1,406.0,0,0.0,0.98,0.0
36825,LINE_C,MAT_FG_1003,20241029,D1,36,1,394.0,0,0.0,0.98,0.0
36826,LINE_C,MAT_FG_1003,20241030,D1,35,1,418.0,0,0.0,0.98,0.0
36827,LINE_C,MAT_FG_1003,20241030,D2,36,1,406.0,0,0.0,0.98,0.0
36828,LINE_C,MAT_FG_1003,20241030,D1,37,1,394.0,0,0.0,0.98,0.0
36829,LINE_C,MAT_FG_1003,20241031,D1,36,1,418.0,0,0.0,0.98,0.0
36830,LINE_C,MAT_FG_1003,20241031,D2,37,1,406.0,0,0.0,0.98,0.0
36831,LINE_C,MAT_FG_1003,20241031,D1,38,1,394.0,0,0.0,0.98,0.0
36832,LINE_D,MAT_FG_1004,20241001,D1,36,1,418.0,0,0.0,0.98,0.0
36833,LINE_D,MAT_FG_1004,20241001,D2,37,1,406.0,0,0.0,0.98,0.0
36834,LINE_D,MAT_FG_1004,20241001,D1,38,1,394.0,0,0.0,0.98,0.0
36835,LINE_D,MAT_FG_1004,20241002,D1,37,1,418.0,0,0.0,0.98,0.0
36836,LINE_D,MAT_FG_1004,20241002,D2,38,1,406.0,0,0.0,0.98,0.0
36837,LINE_D,MAT_FG_1004,20241002,D1,39,1,394.0,0,0.0,0.98,0.0
36838,LINE_D,MAT_FG_1004,20241003,D1,38,1,418.0,0,0.0,0.98,0.0
36839,LINE_D,MAT_FG_1004,20241003,D2,39,1,406.0,0,0.0,0.98,0.0
36840,LINE_D,MAT_FG_1004,20241003,D1,40,1,394.0,0,0.0,0.98,0.0
36841,LINE_D,MAT_FG_1004,20241004,D1,39,1,418.0,0,0.0,0.98,0.0
36842,LINE_D,MAT_FG_1004,20241004,D2,40,1,406.0,0,0.0,0.98,0.0
36843,LINE_D,MAT_FG_1004,20241004,D1,41,1,394.0,0,0.0,0.98,0.0
36844,LINE_D,MAT_FG_1004,20241005,D1,40,1,418.0,0,0.0,0.98,0.0
36845,LINE_D,MAT_FG_1004,20241005,D2,41,1,406.0,0,0.0,0.98,0.0
36846,LINE_D,MAT_FG_1004,20241005,D1,42,1,394.0,0,0.0,0.98,0.0
36847,LINE_D,MAT_FG_1004,20241006,D1,41,1,418.0,0,0.0,0.98,0.0
36848,LINE_D,MAT_FG_1004,20241006,D2,42,1,406.0,0,0.0,0.98,0.0
36849,LINE_D,MAT_FG_1004,20241006,D1,43,1,394.0,0,0.0,0.98,0.0
36850,LINE_D,MAT_FG_1004,20241007,D1,35,1,418.0,0,0.0,0.98,0.0
36851,LINE_D,MAT_FG_1004,20241007,D2,36,1,406.0,0,0.0,0.98,0.0
36852,LINE_D,MAT_FG_1004,20241007,D1,37,1,394.0,0,0.0,0.98,0.0
36853,LINE_D,MAT_FG_1004,20241008,D1,36,1,418.0,0,0.0,0.98,0.0
36854,LINE_D,MAT_FG_1004,20241008,D2,37,1,406.0,0,0.0,0.98,0.0
36855,LINE_D,MAT_FG_1004,20241008,D1,38,1,394.0,0,0.0,0.98,0.0
36856,LINE_D,MAT_FG_1004,20241009,D1,37,1,418.0,0,0.0,0.98,0.0
36857,LINE_D,MAT_FG_1004,20241009,D2,38,1,406.0,0,0.0,0.98,0.0
36858,LINE_D,MAT_FG_1004,20241009,D1,39,1,394.0,0,0.0,0.98,0.0
36859,LINE_D,MAT_FG_1004,20241010,D1,38,1,418.0,0,0.0,0.98,0.0
36860,LINE_D,MAT_FG_1004,20241010,D2,39,1,406.0,0,0.0,0.98,0.0
36861,LINE_D,MAT_FG_1004,20241010,D1,40,1,394.0,0,0.0,0.98,0.0
36862,LINE_D,MAT_FG_1004,20241011,D1,39,1,418.0,0,0.0,0.98,0.0
36863,LINE_D,MAT_FG_1004,20241011,D2,40,1,406.0,0,0.0,0.98,0.0
36864,LINE_D,MAT_FG_1004,20241011,D1,41,1,394.0,0,0.0,0.98,0.0
36865,LINE_D,MAT_FG_1004,20241012,D1,40,1,418.0,0,0.0,0.98,0.0
36866,LINE_D,MAT_FG_1004,20241012,D2,41,1,406.0,0,0.0,0.98,0.0
36867,LINE_D,MAT_FG_1004,20241012,D1,42,1,394.0,0,0.0,0.98,0.0
36868,LINE_D,MAT_FG_1004,20241013,D1,41,1,418.0,0,0.0,0.98,0.0
36869,LINE_D,MAT_FG_1004,20241013,D2,42,1,406.0,0,0.0,0.98,0.0
36870,LINE_D,MAT_FG_1004,20241013,D1,43,1,394.0,0,0.0,0.98,0.0
36871,LINE_D,MAT_FG_1004,20241014,D1,35,1,418.0,0,0.0,0.98,0.0
36872,LINE_D,MAT_FG_1004,20241014,D2,36,1,406.0,0,0.0,0.98,0.0
36873,LINE_D,MAT_FG_1004,20241014,D1,37,1,394.0,0,0.0,0.98,0.0
36874,LINE_D,MAT_FG_1004,20241015,D1,36,1,418.0,0,0.0,0.98,0.0
36875,LINE_D,MAT_FG_1004,20241015,D2,37,1,406.0,0,0.0,0.98,0.0
36876,LINE_D,MAT_FG_1004,20241015,D1,38,1,394.0,0,0.0,0.98,0.0
36877,LINE_D,MAT_FG_1004,20241016,D1,37,1,418.0,0,0.0,0.98,0.0
36878,LINE_D,MAT_FG_1004,20241016,D2,38,1,406.0,0,0.0,0.98,0.0
36879,LINE_D,MAT_FG_1004,20241016,D1,39,1,394.0,0,0.0,0.98,0.0
36880,LINE_D,MAT_FG_1004,20241017,D1,38,1,418.0,0,0.0,0.98,0.0
36881,LINE_D,MAT_FG_1004,20241017,D2,39,1,406.0,0,0.0,0.98,0.0
36882,LINE_D,MAT_FG_1004,20241017,D1,40,1,394.0,0,0.0,0.98,0.0
36883,LINE_D,MAT_FG_1004,20241018,D1,39,1,418.0,0,0.0,0.98,0.0
36884,LINE_D,MAT_FG_1004,20241018,D2,40,1,406.0,0,0.0,0.98,0.0
36885,LINE_D,MAT_FG_1004,20241018,D1,41,1,394.0,0,0.0,0.98,0.0
36886,LINE_D,MAT_FG_1004,20241019,D1,40,1,418.0,0,0.0,0.98,0.0
36887,LINE_D,MAT_FG_1004,20241019,D2,41,1,406.0,0,0.0,0.98,0.0
36888,LINE_D,MAT_FG_1004,20241019,D1,42,1,394.0,0,0.0,0.98,0.0
36889,LINE_D,MAT_FG_1004,20241020,D1,41,1,418.0,0,0.0,0.98,0.0
36890,LINE_D,MAT_FG_1004,20241020,D2,42,1,406.0,0,0.0,0.98,0.0
36891,LINE_D,MAT_FG_1004,20241020,D1,43,1,394.0,0,0.0,0.98,0.0
36892,LINE_D,MAT_FG_1004,20241021,D1,35,1,418.0,0,0.0,0.98,0.0
36893,LINE_D,MAT_FG_1004,20241021,D2,36,1,406.0,0,0.0,0.98,0.0
36894,LINE_D,MAT_FG_1004,20241021,D1,37,1,394.0,0,0.0,0.98,0.0
36895,LINE_D,MAT_FG_1004,20241022,D1,36,1,418.0,0,0.0,0.98,0.0
36896,LINE_D,MAT_FG_1004,20241022,D2,37,1,406.0,0,0.0,0.98,0.0
36897,LINE_D,MAT_FG_1004,20241022,D1,38,1,394.0,0,0.0,0.98,0.0
36898,LINE_D,MAT_FG_1004,20241023,D1,37,1,418.0,0,0.0,0.98,0.0
36899,LINE_D,MAT_FG_1004,20241023,D2,38,1,406.0,0,0.0,0.98,0.0
36900,LINE_D,MAT_FG_1004,20241023,D1,39,1,394.0,0,0.0,0.98,0.0
36901,LINE_D,MAT_FG_1004,20241024,D1,38,1,418.0,0,0.0,0.98,0.0
36902,LINE_D,MAT_FG_1004,20241024,D2,39,1,406.0,0,0.0,0.98,0.0
36903,LINE_D,MAT_FG_1004,20241024,D1,40,1,394.0,0,0.0,0.98,0.0
36904,LINE_D,MAT_FG_1004,20241025,D1,39,1,418.0,0,0.0,0.98,0.0
36905,LINE_D,MAT_FG_1004,20241025,D2,40,1,406.0,0,0.0,0.98,0.0
36906,LINE_D,MAT_FG_1004,20241025,D1,41,1,394.0,0,0.0,0.98,0.0
36907,LINE_D,MAT_FG_1004,20241026,D1,40,1,418.0,0,0.0,0.98,0.0
36908,LINE_D,MAT_FG_1004,20241026,D2,41,1,406.0,0,0.0,0.98,0.0
36909,LINE_D,MAT_FG_1004,20241026,D1,42,1,394.0,0,0.0,0.98,0.0
36910,LINE_D,MAT_FG_1004,20241027,D1,41,1,418.0,0,0.0,0.98,0.0
36911,LINE_D,MAT_FG_1004,20241027,D2,42,1,406.0,0,0.0,0.98,0.0
36912,LINE_D,MAT_FG_1004,20241027,D1,43,1,394.0,0,0.0,0.98,0.0
36913,LINE_D,MAT_FG_1004,20241028,D1,35,1,418.0,0,0.0,0.98,0.0
36914,LINE_D,MAT_FG_1004,20241028,D2,36,1,406.0,0,0.0,0.98,0.0
36915,LINE_D,MAT_FG_1004,20241028,D1,37,1,394.0,0,0.0,0.98,0.0
36916,LINE_D,MAT_FG_1004,20241029,D1,36,1,418.0,0,0.0,0.98,0.0
36917,LINE_D,MAT_FG_1004,20241029,D2,37,1,406.0,0,0.0,0.98,0.0
36918,LINE_D,MAT_FG_1004,20241029,D1,38,1,394.0,0,0.0,0.98,0.0
36919,LINE_D,MAT_FG_1004,20241030,D1,37,1,418.0,0,0.0,0.98,0.0
36920,LINE_D,MAT_FG_1004,20241030,D2,38,1,406.0,0,0.0,0.98,0.0
36921,LINE_D,MAT_FG_1004,20241030,D1,39,1,394.0,0,0.0,0.98,0.0
36922,LINE_D,MAT_FG_1004,20241031,D1,38,1,418.0,0,0.0,0.98,0.0
36923,LINE_D,MAT_FG_1004,20241031,D2,39,1,406.0,0,0.0,0.98,0.0
36924,LINE_D,MAT_FG_1004,20241031,D1,40,1,394.0,0,0.0,0.98,0.0
36925,LINE_E,MAT_FG_1005,20241001,D1,38,1,418.0,0,0.0,0.98,0.0
36926,LINE_E,MAT_FG_1005,20241001,D2,39,1,406.0,0,0.0,0.98,0.0
36927,LINE_E,MAT_FG_1005,20241001,D1,40,1,394.0,0,0.0,0.98,0.0
36928,LINE_E,MAT_FG_1005,20241002,D1,39,1,418.0,0,0.0,0.98,0.0
36929,LINE_E,MAT_FG_1005,20241002,D2,40,1,406.0,0,0.0,0.98,0.0
36930,LINE_E,MAT_FG_1005,20241002,D1,41,1,394.0,0,0.0,0.98,0.0
36931,LINE_E,MAT_FG_1005,20241003,D1,40,1,418.0,0,0.0,0.98,0.0
36932,LINE_E,MAT_FG_1005,20241003,D2,41,1,406.0,0,0.0,0.98,0.0
36933,LINE_E,MAT_FG_1005,20241003,D1,42,1,394.0,0,0.0,0.98,0.0
36934,LINE_E,MAT_FG_1005,20241004,D1,41,1,418.0,0,0.0,0.98,0.0
36935,LINE_E,MAT_FG_1005,20241004,D2,42,1,406.0,0,0.0,0.98,0.0
36936,LINE_E,MAT_FG_1005,20241004,D1,43,1,394.0,0,0.0,0.98,0.0
36937,LINE_E,MAT_FG_1005,20241005,D1,42,1,418.0,0,0.0,0.98,0.0
36938,LINE_E,MAT_FG_1005,20241005,D2,43,1,406.0,0,0.0,0.98,0.0
36939,LINE_E,MAT_FG_1005,20241005,D1,44,1,394.0,0,0.0,0.98,0.0
36940,LINE_E,MAT_FG_1005,20241006,D1,43,1,418.0,0,0.0,0.98,0.0
36941,LINE_E,MAT_FG_1005,20241006,D2,44,1,406.0,0,0.0,0.98,0.0
36942,LINE_E,MAT_FG_1005,20241006,D1,45,1,394.0,0,0.0,0.98,0.0
36943,LINE_E,MAT_FG_1005,20241007,D1,37,1,418.0,0,0.0,0.98,0.0
36944,LINE_E,MAT_FG_1005,20241007,D2,38,1,406.0,0,0.0,0.98,0.0
36945,LINE_E,MAT_FG_1005,20241007,D1,39,1,394.0,0,0.0,0.98,0.0
36946,LINE_E,MAT_FG_1005,20241008,D1,38,1,418.0,0,0.0,0.98,0.0
36947,LINE_E,MAT_FG_1005,20241008,D2,39,1,406.0,0,0.0,0.98,0.0
36948,LINE_E,MAT_FG_1005,20241008,D1,40,1,394.0,0,0.0,0.98,0.0
36949,LINE_E,MAT_FG_1005,20241009,D1,39,1,418.0,0,0.0,0.98,0.0
36950,LINE_E,MAT_FG_1005,20241009,D2,40,1,406.0,0,0.0,0.98,0.0
36951,LINE_E,MAT_FG_1005,20241009,D1,41,1,394.0,0,0.0,0.98,0.0
36952,LINE_E,MAT_FG_1005,20241010,D1,40,1,418.0,0,0.0,0.98,0.0
36953,LINE_E,MAT_FG_1005,20241010,D2,41,1,406.0,0,0.0,0.98,0.0
36954,LINE_E,MAT_FG_1005,20241010,D1,42,1,394.0,0,0.0,0.98,0.0
36955,LINE_E,MAT_FG_1005,20241011,D1,41,1,418.0,0,0.0,0.98,0.0
36956,LINE_E,MAT_FG_1005,20241011,D2,42,1,406.0,0,0.0,0.98,0.0
36957,LINE_E,MAT_FG_1005,20241011,D1,43,1,394.0,0,0.0,0.98,0.0
36958,LINE_E,MAT_FG_1005,20241012,D1,42,1,418.0,0,0.0,0.98,0.0
36959,LINE_E,MAT_FG_1005,20241012,D2,43,1,406.0,0,0.0,0.98,0.0
36960,LINE_E,MAT_FG_1005,20241012,D1,44,1,394.0,0,0.0,0.98,0.0
36961,LINE_E,MAT_FG_1005,20241013,D1,43,1,418.0,0,0.0,0.98,0.0
36962,LINE_E,MAT_FG_1005,20241013,D2,44,1,406.0,0,0.0,0.98,0.0
36963,LINE_E,MAT_FG_1005,20241013,D1,45,1,394.0,0,0.0,0.98,0.0
36964,LINE_E,MAT_FG_1005,20241014,D1,37,1,418.0,0,0.0,0.98,0.0
36965,LINE_E,MAT_FG_1005,20241014,D2,38,1,406.0,0,0.0,0.98,0.0
36966,LINE_E,MAT_FG_1005,20241014,D1,39,1,394.0,0,0.0,0.98,0.0
36967,LINE_E,MAT_FG_1005,20241015,D1,38,1,418.0,0,0.0,0.98,0.0
36968,LINE_E,MAT_FG_1005,20241015,D2,39,1,406.0,0,0.0,0.98,0.0
36969,LINE_E,MAT_FG_1005,20241015,D1,40,1,394.0,0,0.0,0.98,0.0
36970,LINE_E,MAT_FG_1005,20241016,D1,39,1,418.0,0,0.0,0.98,0.0
36971,LINE_E,MAT_FG_1005,20241016,D2,40,1,406.0,0,0.0,0.98,0.0
36972,LINE_E,MAT_FG_1005,20241016,D1,41,1,394.0,0,0.0,0.98,0.0
36973,LINE_E,MAT_FG_1005,20241017,D1,40,1,418.0,0,0.0,0.98,0.0
36974,LINE_E,MAT_FG_1005,20241017,D2,41,1,406.0,0,0.0,0.98,0.0
36975,LINE_E,MAT_FG_1005,20241017,D1,42,1,394.0,0,0.0,0.98,0.0
36976,LINE_E,MAT_FG_1005,20241018,D1,41,1,418.0,0,0.0,0.98,0.0
36977,LINE_E,MAT_FG_1005,20241018,D2,42,1,406.0,0,0.0,0.98,0.0
36978,LINE_E,MAT_FG_1005,20241018,D1,43,1,394.0,0,0.0,0.98,0.0
36979,LINE_E,MAT_FG_1005,20241019,D1,42,1,418.0,0,0.0,0.98,0.0
36980,LINE_E,MAT_FG_1005,20241019,D2,43,1,406.0,0,0.0,0.98,0.0
36981,LINE_E,MAT_FG_1005,20241019,D1,44,1,394.0,0,0.0,0.98,0.0
