po_id,supplier_id,plant_id,po_status_cd,po_date_key,eta_dt_key,buyer_id,currency_cd,incoterm_cd,approval_status_cd
POX025629,SUP_003,PLT_SOUTH,REL,20241119,20241123,B001,CNY,DAP,APR
POX025630,SUP_003,PLT_EAST,REL,20241120,20241124,B001,CNY,DAP,APR
POX025631,SUP_003,PLT_SOUTH,REL,20241121,20241125,B001,CNY,DAP,APR
POX025632,SUP_003,PLT_EAST,REL,20241122,20241126,B001,CNY,DAP,APR
POX025633,SUP_003,PLT_SOUTH,REL,20241123,20241127,B001,CNY,DAP,APR
POX025634,SUP_003,PLT_EAST,REL,20241124,20241128,B001,CNY,DAP,APR
POX025635,SUP_003,PLT_SOUTH,REL,20241125,20241129,B001,CNY,DAP,APR
POX025636,SUP_003,PLT_EAST,REL,20241126,20241130,B001,CNY,DAP,APR
POX025637,SUP_003,PLT_SOUTH,REL,20241127,20241130,B001,CNY,DAP,APR
POX025638,SUP_003,PLT_EAST,REL,20241128,20241130,B001,CNY,DAP,APR
POX025639,SUP_003,PLT_SOUTH,REL,20241129,20241130,B001,CNY,DAP,APR
POX025640,SUP_003,PLT_EAST,REL,20241130,20241130,B001,CNY,DAP,APR
POX025641,SUP_003,PLT_SOUTH,REL,20241101,20241105,B001,CNY,DAP,APR
POX025642,SUP_003,PLT_EAST,REL,20241102,20241106,B001,CNY,DAP,APR
POX025643,SUP_003,PLT_SOUTH,REL,20241103,20241107,B001,CNY,DAP,APR
POX025644,SUP_003,PLT_EAST,REL,20241104,20241108,B001,CNY,DAP,APR
POX025645,SUP_003,PLT_SOUTH,REL,20241105,20241109,B001,CNY,DAP,APR
POX025646,SUP_003,PLT_EAST,REL,20241106,20241110,B001,CNY,DAP,APR
POX025647,SUP_003,PLT_SOUTH,REL,20241107,20241111,B001,CNY,DAP,APR
POX025648,SUP_003,PLT_EAST,REL,20241108,20241112,B001,CNY,DAP,APR
POX025649,SUP_003,PLT_SOUTH,REL,20241109,20241113,B001,CNY,DAP,APR
POX025650,SUP_003,PLT_EAST,REL,20241110,20241114,B001,CNY,DAP,APR
POX025651,SUP_003,PLT_SOUTH,REL,20241111,20241115,B001,CNY,DAP,APR
POX025652,SUP_003,PLT_EAST,REL,20241112,20241116,B001,CNY,DAP,APR
POX025653,SUP_003,PLT_SOUTH,REL,20241113,20241117,B001,CNY,DAP,APR
POX025654,SUP_003,PLT_EAST,REL,20241114,20241118,B001,CNY,DAP,APR
POX025655,SUP_003,PLT_SOUTH,REL,20241115,20241119,B001,CNY,DAP,APR
POX025656,SUP_003,PLT_EAST,REL,20241116,20241120,B001,CNY,DAP,APR
POX025657,SUP_003,PLT_SOUTH,REL,20241117,20241121,B001,CNY,DAP,APR
POX025658,SUP_003,PLT_EAST,REL,20241118,20241122,B001,CNY,DAP,APR
POX025659,SUP_003,PLT_SOUTH,REL,20241119,20241123,B001,CNY,DAP,APR
POX025660,SUP_003,PLT_EAST,REL,20241120,20241124,B001,CNY,DAP,APR
POX025661,SUP_003,PLT_SOUTH,REL,20241121,20241125,B001,CNY,DAP,APR
POX025662,SUP_003,PLT_EAST,REL,20241122,20241126,B001,CNY,DAP,APR
POX025663,SUP_003,PLT_SOUTH,REL,20241123,20241127,B001,CNY,DAP,APR
POX025664,SUP_003,PLT_EAST,REL,20241124,20241128,B001,CNY,DAP,APR
POX025665,SUP_003,PLT_SOUTH,REL,20241125,20241129,B001,CNY,DAP,APR
POX025666,SUP_003,PLT_EAST,REL,20241126,20241130,B001,CNY,DAP,APR
POX025667,SUP_003,PLT_SOUTH,REL,20241127,20241130,B001,CNY,DAP,APR
POX025668,SUP_003,PLT_EAST,REL,20241128,20241130,B001,CNY,DAP,APR
POX025669,SUP_003,PLT_SOUTH,REL,20241129,20241130,B001,CNY,DAP,APR
POX025670,SUP_003,PLT_EAST,REL,20241130,20241130,B001,CNY,DAP,APR
POX025671,SUP_004,PLT_EAST,REL,20241101,20241105,B001,CNY,DAP,APR
POX025672,SUP_004,PLT_SOUTH,REL,20241102,20241106,B001,CNY,DAP,APR
POX025673,SUP_004,PLT_EAST,REL,20241103,20241107,B001,CNY,DAP,APR
POX025674,SUP_004,PLT_SOUTH,REL,20241104,20241108,B001,CNY,DAP,APR
POX025675,SUP_004,PLT_EAST,REL,20241105,20241109,B001,CNY,DAP,APR
POX025676,SUP_004,PLT_SOUTH,REL,20241106,20241110,B001,CNY,DAP,APR
POX025677,SUP_004,PLT_EAST,REL,20241107,20241111,B001,CNY,DAP,APR
POX025678,SUP_004,PLT_SOUTH,REL,20241108,20241112,B001,CNY,DAP,APR
POX025679,SUP_004,PLT_EAST,REL,20241109,20241113,B001,CNY,DAP,APR
POX025680,SUP_004,PLT_SOUTH,REL,20241110,20241114,B001,CNY,DAP,APR
POX025681,SUP_004,PLT_EAST,REL,20241111,20241115,B001,CNY,DAP,APR
POX025682,SUP_004,PLT_SOUTH,REL,20241112,20241116,B001,CNY,DAP,APR
POX025683,SUP_004,PLT_EAST,REL,20241113,20241117,B001,CNY,DAP,APR
POX025684,SUP_004,PLT_SOUTH,REL,20241114,20241118,B001,CNY,DAP,APR
POX025685,SUP_004,PLT_EAST,REL,20241115,20241119,B001,CNY,DAP,APR
POX025686,SUP_004,PLT_SOUTH,REL,20241116,20241120,B001,CNY,DAP,APR
POX025687,SUP_004,PLT_EAST,REL,20241117,20241121,B001,CNY,DAP,APR
POX025688,SUP_004,PLT_SOUTH,REL,20241118,20241122,B001,CNY,DAP,APR
POX025689,SUP_004,PLT_EAST,REL,20241119,20241123,B001,CNY,DAP,APR
POX025690,SUP_004,PLT_SOUTH,REL,20241120,20241124,B001,CNY,DAP,APR
POX025691,SUP_004,PLT_EAST,REL,20241121,20241125,B001,CNY,DAP,APR
POX025692,SUP_004,PLT_SOUTH,REL,20241122,20241126,B001,CNY,DAP,APR
POX025693,SUP_004,PLT_EAST,REL,20241123,20241127,B001,CNY,DAP,APR
POX025694,SUP_004,PLT_SOUTH,REL,20241124,20241128,B001,CNY,DAP,APR
POX025695,SUP_004,PLT_EAST,REL,20241125,20241129,B001,CNY,DAP,APR
POX025696,SUP_004,PLT_SOUTH,REL,20241126,20241130,B001,CNY,DAP,APR
POX025697,SUP_004,PLT_EAST,REL,20241127,20241130,B001,CNY,DAP,APR
POX025698,SUP_004,PLT_SOUTH,REL,20241128,20241130,B001,CNY,DAP,APR
POX025699,SUP_004,PLT_EAST,REL,20241129,20241130,B001,CNY,DAP,APR
POX025700,SUP_004,PLT_SOUTH,REL,20241130,20241130,B001,CNY,DAP,APR
POX025701,SUP_004,PLT_EAST,REL,20241101,20241105,B001,CNY,DAP,APR
POX025702,SUP_004,PLT_SOUTH,REL,20241102,20241106,B001,CNY,DAP,APR
POX025703,SUP_004,PLT_EAST,REL,20241103,20241107,B001,CNY,DAP,APR
POX025704,SUP_004,PLT_SOUTH,REL,20241104,20241108,B001,CNY,DAP,APR
POX025705,SUP_004,PLT_EAST,REL,20241105,20241109,B001,CNY,DAP,APR
POX025706,SUP_004,PLT_SOUTH,REL,20241106,20241110,B001,CNY,DAP,APR
POX025707,SUP_004,PLT_EAST,REL,20241107,20241111,B001,CNY,DAP,APR
POX025708,SUP_004,PLT_SOUTH,REL,20241108,20241112,B001,CNY,DAP,APR
POX025709,SUP_004,PLT_EAST,REL,20241109,20241113,B001,CNY,DAP,APR
POX025710,SUP_004,PLT_SOUTH,REL,20241110,20241114,B001,CNY,DAP,APR
POX025711,SUP_004,PLT_EAST,REL,20241111,20241115,B001,CNY,DAP,APR
POX025712,SUP_004,PLT_SOUTH,REL,20241112,20241116,B001,CNY,DAP,APR
POX025713,SUP_004,PLT_EAST,REL,20241113,20241117,B001,CNY,DAP,APR
POX025714,SUP_004,PLT_SOUTH,REL,20241114,20241118,B001,CNY,DAP,APR
POX025715,SUP_004,PLT_EAST,REL,20241115,20241119,B001,CNY,DAP,APR
POX025716,SUP_004,PLT_SOUTH,REL,20241116,20241120,B001,CNY,DAP,APR
POX025717,SUP_004,PLT_EAST,REL,20241117,20241121,B001,CNY,DAP,APR
POX025718,SUP_004,PLT_SOUTH,REL,20241118,20241122,B001,CNY,DAP,APR
POX025719,SUP_004,PLT_EAST,REL,20241119,20241123,B001,CNY,DAP,APR
POX025720,SUP_004,PLT_SOUTH,REL,20241120,20241124,B001,CNY,DAP,APR
POX025721,SUP_004,PLT_EAST,REL,20241121,20241125,B001,CNY,DAP,APR
POX025722,SUP_004,PLT_SOUTH,REL,20241122,20241126,B001,CNY,DAP,APR
POX025723,SUP_004,PLT_EAST,REL,20241123,20241127,B001,CNY,DAP,APR
POX025724,SUP_004,PLT_SOUTH,REL,20241124,20241128,B001,CNY,DAP,APR
POX025725,SUP_004,PLT_EAST,REL,20241125,20241129,B001,CNY,DAP,APR
POX025726,SUP_004,PLT_SOUTH,REL,20241126,20241130,B001,CNY,DAP,APR
POX025727,SUP_004,PLT_EAST,REL,20241127,20241130,B001,CNY,DAP,APR
POX025728,SUP_004,PLT_SOUTH,REL,20241128,20241130,B001,CNY,DAP,APR
POX025729,SUP_004,PLT_EAST,REL,20241129,20241130,B001,CNY,DAP,APR
POX025730,SUP_004,PLT_SOUTH,REL,20241130,20241130,B001,CNY,DAP,APR
POX025731,SUP_004,PLT_EAST,REL,20241101,20241105,B001,CNY,DAP,APR
POX025732,SUP_004,PLT_SOUTH,REL,20241102,20241106,B001,CNY,DAP,APR
POX025733,SUP_004,PLT_EAST,REL,20241103,20241107,B001,CNY,DAP,APR
POX025734,SUP_004,PLT_SOUTH,REL,20241104,20241108,B001,CNY,DAP,APR
POX025735,SUP_004,PLT_EAST,REL,20241105,20241109,B001,CNY,DAP,APR
POX025736,SUP_004,PLT_SOUTH,REL,20241106,20241110,B001,CNY,DAP,APR
POX025737,SUP_004,PLT_EAST,REL,20241107,20241111,B001,CNY,DAP,APR
POX025738,SUP_004,PLT_SOUTH,REL,20241108,20241112,B001,CNY,DAP,APR
POX025739,SUP_004,PLT_EAST,REL,20241109,20241113,B001,CNY,DAP,APR
POX025740,SUP_004,PLT_SOUTH,REL,20241110,20241114,B001,CNY,DAP,APR
POX025741,SUP_004,PLT_EAST,REL,20241111,20241115,B001,CNY,DAP,APR
POX025742,SUP_004,PLT_SOUTH,REL,20241112,20241116,B001,CNY,DAP,APR
POX025743,SUP_004,PLT_EAST,REL,20241113,20241117,B001,CNY,DAP,APR
POX025744,SUP_004,PLT_SOUTH,REL,20241114,20241118,B001,CNY,DAP,APR
POX025745,SUP_004,PLT_EAST,REL,20241115,20241119,B001,CNY,DAP,APR
POX025746,SUP_004,PLT_SOUTH,REL,20241116,20241120,B001,CNY,DAP,APR
POX025747,SUP_004,PLT_EAST,REL,20241117,20241121,B001,CNY,DAP,APR
POX025748,SUP_004,PLT_SOUTH,REL,20241118,20241122,B001,CNY,DAP,APR
POX025749,SUP_004,PLT_EAST,REL,20241119,20241123,B001,CNY,DAP,APR
POX025750,SUP_004,PLT_SOUTH,REL,20241120,20241124,B001,CNY,DAP,APR
POX025751,SUP_004,PLT_EAST,REL,20241121,20241125,B001,CNY,DAP,APR
POX025752,SUP_004,PLT_SOUTH,REL,20241122,20241126,B001,CNY,DAP,APR
POX025753,SUP_004,PLT_EAST,REL,20241123,20241127,B001,CNY,DAP,APR
POX025754,SUP_004,PLT_SOUTH,REL,20241124,20241128,B001,CNY,DAP,APR
POX025755,SUP_004,PLT_EAST,REL,20241125,20241129,B001,CNY,DAP,APR
POX025756,SUP_004,PLT_SOUTH,REL,20241126,20241130,B001,CNY,DAP,APR
POX025757,SUP_004,PLT_EAST,REL,20241127,20241130,B001,CNY,DAP,APR
POX025758,SUP_004,PLT_SOUTH,REL,20241128,20241130,B001,CNY,DAP,APR
POX025759,SUP_004,PLT_EAST,REL,20241129,20241130,B001,CNY,DAP,APR
POX025760,SUP_004,PLT_SOUTH,REL,20241130,20241130,B001,CNY,DAP,APR
POX025761,SUP_005,PLT_SOUTH,REL,20241101,20241105,B001,CNY,DAP,APR
POX025762,SUP_005,PLT_EAST,REL,20241102,20241106,B001,CNY,DAP,APR
POX025763,SUP_005,PLT_SOUTH,REL,20241103,20241107,B001,CNY,DAP,APR
POX025764,SUP_005,PLT_EAST,REL,20241104,20241108,B001,CNY,DAP,APR
POX025765,SUP_005,PLT_SOUTH,REL,20241105,20241109,B001,CNY,DAP,APR
POX025766,SUP_005,PLT_EAST,REL,20241106,20241110,B001,CNY,DAP,APR
POX025767,SUP_005,PLT_SOUTH,REL,20241107,20241111,B001,CNY,DAP,APR
POX025768,SUP_005,PLT_EAST,REL,20241108,20241112,B001,CNY,DAP,APR
POX025769,SUP_005,PLT_SOUTH,REL,20241109,20241113,B001,CNY,DAP,APR
POX025770,SUP_005,PLT_EAST,REL,20241110,20241114,B001,CNY,DAP,APR
POX025771,SUP_005,PLT_SOUTH,REL,20241111,20241115,B001,CNY,DAP,APR
POX025772,SUP_005,PLT_EAST,REL,20241112,20241116,B001,CNY,DAP,APR
POX025773,SUP_005,PLT_SOUTH,REL,20241113,20241117,B001,CNY,DAP,APR
POX025774,SUP_005,PLT_EAST,REL,20241114,20241118,B001,CNY,DAP,APR
POX025775,SUP_005,PLT_SOUTH,REL,20241115,20241119,B001,CNY,DAP,APR
POX025776,SUP_005,PLT_EAST,REL,20241116,20241120,B001,CNY,DAP,APR
POX025777,SUP_005,PLT_SOUTH,REL,20241117,20241121,B001,CNY,DAP,APR
POX025778,SUP_005,PLT_EAST,REL,20241118,20241122,B001,CNY,DAP,APR
POX025779,SUP_005,PLT_SOUTH,REL,20241119,20241123,B001,CNY,DAP,APR
POX025780,SUP_005,PLT_EAST,REL,20241120,20241124,B001,CNY,DAP,APR
POX025781,SUP_005,PLT_SOUTH,REL,20241121,20241125,B001,CNY,DAP,APR
POX025782,SUP_005,PLT_EAST,REL,20241122,20241126,B001,CNY,DAP,APR
POX025783,SUP_005,PLT_SOUTH,REL,20241123,20241127,B001,CNY,DAP,APR
POX025784,SUP_005,PLT_EAST,REL,20241124,20241128,B001,CNY,DAP,APR
POX025785,SUP_005,PLT_SOUTH,REL,20241125,20241129,B001,CNY,DAP,APR
POX025786,SUP_005,PLT_EAST,REL,20241126,20241130,B001,CNY,DAP,APR
POX025787,SUP_005,PLT_SOUTH,REL,20241127,20241130,B001,CNY,DAP,APR
POX025788,SUP_005,PLT_EAST,REL,20241128,20241130,B001,CNY,DAP,APR
POX025789,SUP_005,PLT_SOUTH,REL,20241129,20241130,B001,CNY,DAP,APR
POX025790,SUP_005,PLT_EAST,REL,20241130,20241130,B001,CNY,DAP,APR
POX025791,SUP_005,PLT_SOUTH,REL,20241101,20241105,B001,CNY,DAP,APR
POX025792,SUP_005,PLT_EAST,REL,20241102,20241106,B001,CNY,DAP,APR
POX025793,SUP_005,PLT_SOUTH,REL,20241103,20241107,B001,CNY,DAP,APR
POX025794,SUP_005,PLT_EAST,REL,20241104,20241108,B001,CNY,DAP,APR
POX025795,SUP_005,PLT_SOUTH,REL,20241105,20241109,B001,CNY,DAP,APR
POX025796,SUP_005,PLT_EAST,REL,20241106,20241110,B001,CNY,DAP,APR
POX025797,SUP_005,PLT_SOUTH,REL,20241107,20241111,B001,CNY,DAP,APR
POX025798,SUP_005,PLT_EAST,REL,20241108,20241112,B001,CNY,DAP,APR
POX025799,SUP_005,PLT_SOUTH,REL,20241109,20241113,B001,CNY,DAP,APR
POX025800,SUP_005,PLT_EAST,REL,20241110,20241114,B001,CNY,DAP,APR
POX025801,SUP_005,PLT_SOUTH,REL,20241111,20241115,B001,CNY,DAP,APR
POX025802,SUP_005,PLT_EAST,REL,20241112,20241116,B001,CNY,DAP,APR
POX025803,SUP_005,PLT_SOUTH,REL,20241113,20241117,B001,CNY,DAP,APR
POX025804,SUP_005,PLT_EAST,REL,20241114,20241118,B001,CNY,DAP,APR
POX025805,SUP_005,PLT_SOUTH,REL,20241115,20241119,B001,CNY,DAP,APR
POX025806,SUP_005,PLT_EAST,REL,20241116,20241120,B001,CNY,DAP,APR
POX025807,SUP_005,PLT_SOUTH,REL,20241117,20241121,B001,CNY,DAP,APR
POX025808,SUP_005,PLT_EAST,REL,20241118,20241122,B001,CNY,DAP,APR
POX025809,SUP_005,PLT_SOUTH,REL,20241119,20241123,B001,CNY,DAP,APR
POX025810,SUP_005,PLT_EAST,REL,20241120,20241124,B001,CNY,DAP,APR
POX025811,SUP_005,PLT_SOUTH,REL,20241121,20241125,B001,CNY,DAP,APR
POX025812,SUP_005,PLT_EAST,REL,20241122,20241126,B001,CNY,DAP,APR
POX025813,SUP_005,PLT_SOUTH,REL,20241123,20241127,B001,CNY,DAP,APR
POX025814,SUP_005,PLT_EAST,REL,20241124,20241128,B001,CNY,DAP,APR
POX025815,SUP_005,PLT_SOUTH,REL,20241125,20241129,B001,CNY,DAP,APR
POX025816,SUP_005,PLT_EAST,REL,20241126,20241130,B001,CNY,DAP,APR
POX025817,SUP_005,PLT_SOUTH,REL,20241127,20241130,B001,CNY,DAP,APR
POX025818,SUP_005,PLT_EAST,REL,20241128,20241130,B001,CNY,DAP,APR
POX025819,SUP_005,PLT_SOUTH,REL,20241129,20241130,B001,CNY,DAP,APR
POX025820,SUP_005,PLT_EAST,REL,20241130,20241130,B001,CNY,DAP,APR
POX025821,SUP_005,PLT_SOUTH,REL,20241101,20241105,B001,CNY,DAP,APR
POX025822,SUP_005,PLT_EAST,REL,20241102,20241106,B001,CNY,DAP,APR
POX025823,SUP_005,PLT_SOUTH,REL,20241103,20241107,B001,CNY,DAP,APR
POX025824,SUP_005,PLT_EAST,REL,20241104,20241108,B001,CNY,DAP,APR
POX025825,SUP_005,PLT_SOUTH,REL,20241105,20241109,B001,CNY,DAP,APR
POX025826,SUP_005,PLT_EAST,REL,20241106,20241110,B001,CNY,DAP,APR
POX025827,SUP_005,PLT_SOUTH,REL,20241107,20241111,B001,CNY,DAP,APR
POX025828,SUP_005,PLT_EAST,REL,20241108,20241112,B001,CNY,DAP,APR
POX025829,SUP_005,PLT_SOUTH,REL,20241109,20241113,B001,CNY,DAP,APR
POX025830,SUP_005,PLT_EAST,REL,20241110,20241114,B001,CNY,DAP,APR
POX025831,SUP_005,PLT_SOUTH,REL,20241111,20241115,B001,CNY,DAP,APR
POX025832,SUP_005,PLT_EAST,REL,20241112,20241116,B001,CNY,DAP,APR
POX025833,SUP_005,PLT_SOUTH,REL,20241113,20241117,B001,CNY,DAP,APR
POX025834,SUP_005,PLT_EAST,REL,20241114,20241118,B001,CNY,DAP,APR
POX025835,SUP_005,PLT_SOUTH,REL,20241115,20241119,B001,CNY,DAP,APR
POX025836,SUP_005,PLT_EAST,REL,20241116,20241120,B001,CNY,DAP,APR
POX025837,SUP_005,PLT_SOUTH,REL,20241117,20241121,B001,CNY,DAP,APR
POX025838,SUP_005,PLT_EAST,REL,20241118,20241122,B001,CNY,DAP,APR
POX025839,SUP_005,PLT_SOUTH,REL,20241119,20241123,B001,CNY,DAP,APR
POX025840,SUP_005,PLT_EAST,REL,20241120,20241124,B001,CNY,DAP,APR
POX025841,SUP_005,PLT_SOUTH,REL,20241121,20241125,B001,CNY,DAP,APR
POX025842,SUP_005,PLT_EAST,REL,20241122,20241126,B001,CNY,DAP,APR
POX025843,SUP_005,PLT_SOUTH,REL,20241123,20241127,B001,CNY,DAP,APR
POX025844,SUP_005,PLT_EAST,REL,20241124,20241128,B001,CNY,DAP,APR
POX025845,SUP_005,PLT_SOUTH,REL,20241125,20241129,B001,CNY,DAP,APR
POX025846,SUP_005,PLT_EAST,REL,20241126,20241130,B001,CNY,DAP,APR
POX025847,SUP_005,PLT_SOUTH,REL,20241127,20241130,B001,CNY,DAP,APR
POX025848,SUP_005,PLT_EAST,REL,20241128,20241130,B001,CNY,DAP,APR
POX025849,SUP_005,PLT_SOUTH,REL,20241129,20241130,B001,CNY,DAP,APR
POX025850,SUP_005,PLT_EAST,REL,20241130,20241130,B001,CNY,DAP,APR
POX025851,SUP_006,PLT_EAST,REL,20241101,20241105,B001,CNY,DAP,APR
POX025852,SUP_006,PLT_SOUTH,REL,20241102,20241106,B001,CNY,DAP,APR
POX025853,SUP_006,PLT_EAST,REL,20241103,20241107,B001,CNY,DAP,APR
POX025854,SUP_006,PLT_SOUTH,REL,20241104,20241108,B001,CNY,DAP,APR
POX025855,SUP_006,PLT_EAST,REL,20241105,20241109,B001,CNY,DAP,APR
POX025856,SUP_006,PLT_SOUTH,REL,20241106,20241110,B001,CNY,DAP,APR
POX025857,SUP_006,PLT_EAST,REL,20241107,20241111,B001,CNY,DAP,APR
POX025858,SUP_006,PLT_SOUTH,REL,20241108,20241112,B001,CNY,DAP,APR
POX025859,SUP_006,PLT_EAST,REL,20241109,20241113,B001,CNY,DAP,APR
POX025860,SUP_006,PLT_SOUTH,REL,20241110,20241114,B001,CNY,DAP,APR
POX025861,SUP_006,PLT_EAST,REL,20241111,20241115,B001,CNY,DAP,APR
POX025862,SUP_006,PLT_SOUTH,REL,20241112,20241116,B001,CNY,DAP,APR
POX025863,SUP_006,PLT_EAST,REL,20241113,20241117,B001,CNY,DAP,APR
POX025864,SUP_006,PLT_SOUTH,REL,20241114,20241118,B001,CNY,DAP,APR
POX025865,SUP_006,PLT_EAST,REL,20241115,20241119,B001,CNY,DAP,APR
POX025866,SUP_006,PLT_SOUTH,REL,20241116,20241120,B001,CNY,DAP,APR
POX025867,SUP_006,PLT_EAST,REL,20241117,20241121,B001,CNY,DAP,APR
POX025868,SUP_006,PLT_SOUTH,REL,20241118,20241122,B001,CNY,DAP,APR
POX025869,SUP_006,PLT_EAST,REL,20241119,20241123,B001,CNY,DAP,APR
POX025870,SUP_006,PLT_SOUTH,REL,20241120,20241124,B001,CNY,DAP,APR
POX025871,SUP_006,PLT_EAST,REL,20241121,20241125,B001,CNY,DAP,APR
POX025872,SUP_006,PLT_SOUTH,REL,20241122,20241126,B001,CNY,DAP,APR
POX025873,SUP_006,PLT_EAST,REL,20241123,20241127,B001,CNY,DAP,APR
POX025874,SUP_006,PLT_SOUTH,REL,20241124,20241128,B001,CNY,DAP,APR
POX025875,SUP_006,PLT_EAST,REL,20241125,20241129,B001,CNY,DAP,APR
POX025876,SUP_006,PLT_SOUTH,REL,20241126,20241130,B001,CNY,DAP,APR
POX025877,SUP_006,PLT_EAST,REL,20241127,20241130,B001,CNY,DAP,APR
POX025878,SUP_006,PLT_SOUTH,REL,20241128,20241130,B001,CNY,DAP,APR
POX025879,SUP_006,PLT_EAST,REL,20241129,20241130,B001,CNY,DAP,APR
POX025880,SUP_006,PLT_SOUTH,REL,20241130,20241130,B001,CNY,DAP,APR
POX025881,SUP_006,PLT_EAST,REL,20241101,20241105,B001,CNY,DAP,APR
POX025882,SUP_006,PLT_SOUTH,REL,20241102,20241106,B001,CNY,DAP,APR
POX025883,SUP_006,PLT_EAST,REL,20241103,20241107,B001,CNY,DAP,APR
POX025884,SUP_006,PLT_SOUTH,REL,20241104,20241108,B001,CNY,DAP,APR
POX025885,SUP_006,PLT_EAST,REL,20241105,20241109,B001,CNY,DAP,APR
POX025886,SUP_006,PLT_SOUTH,REL,20241106,20241110,B001,CNY,DAP,APR
POX025887,SUP_006,PLT_EAST,REL,20241107,20241111,B001,CNY,DAP,APR
POX025888,SUP_006,PLT_SOUTH,REL,20241108,20241112,B001,CNY,DAP,APR
POX025889,SUP_006,PLT_EAST,REL,20241109,20241113,B001,CNY,DAP,APR
POX025890,SUP_006,PLT_SOUTH,REL,20241110,20241114,B001,CNY,DAP,APR
POX025891,SUP_006,PLT_EAST,REL,20241111,20241115,B001,CNY,DAP,APR
POX025892,SUP_006,PLT_SOUTH,REL,20241112,20241116,B001,CNY,DAP,APR
POX025893,SUP_006,PLT_EAST,REL,20241113,20241117,B001,CNY,DAP,APR
POX025894,SUP_006,PLT_SOUTH,REL,20241114,20241118,B001,CNY,DAP,APR
POX025895,SUP_006,PLT_EAST,REL,20241115,20241119,B001,CNY,DAP,APR
POX025896,SUP_006,PLT_SOUTH,REL,20241116,20241120,B001,CNY,DAP,APR
POX025897,SUP_006,PLT_EAST,REL,20241117,20241121,B001,CNY,DAP,APR
POX025898,SUP_006,PLT_SOUTH,REL,20241118,20241122,B001,CNY,DAP,APR
POX025899,SUP_006,PLT_EAST,REL,20241119,20241123,B001,CNY,DAP,APR
POX025900,SUP_006,PLT_SOUTH,REL,20241120,20241124,B001,CNY,DAP,APR
POX025901,SUP_006,PLT_EAST,REL,20241121,20241125,B001,CNY,DAP,APR
POX025902,SUP_006,PLT_SOUTH,REL,20241122,20241126,B001,CNY,DAP,APR
POX025903,SUP_006,PLT_EAST,REL,20241123,20241127,B001,CNY,DAP,APR
POX025904,SUP_006,PLT_SOUTH,REL,20241124,20241128,B001,CNY,DAP,APR
POX025905,SUP_006,PLT_EAST,REL,20241125,20241129,B001,CNY,DAP,APR
POX025906,SUP_006,PLT_SOUTH,REL,20241126,20241130,B001,CNY,DAP,APR
POX025907,SUP_006,PLT_EAST,REL,20241127,20241130,B001,CNY,DAP,APR
POX025908,SUP_006,PLT_SOUTH,REL,20241128,20241130,B001,CNY,DAP,APR
POX025909,SUP_006,PLT_EAST,REL,20241129,20241130,B001,CNY,DAP,APR
POX025910,SUP_006,PLT_SOUTH,REL,20241130,20241130,B001,CNY,DAP,APR
POX025911,SUP_006,PLT_EAST,REL,20241101,20241105,B001,CNY,DAP,APR
POX025912,SUP_006,PLT_SOUTH,REL,20241102,20241106,B001,CNY,DAP,APR
POX025913,SUP_006,PLT_EAST,REL,20241103,20241107,B001,CNY,DAP,APR
POX025914,SUP_006,PLT_SOUTH,REL,20241104,20241108,B001,CNY,DAP,APR
POX025915,SUP_006,PLT_EAST,REL,20241105,20241109,B001,CNY,DAP,APR
POX025916,SUP_006,PLT_SOUTH,REL,20241106,20241110,B001,CNY,DAP,APR
POX025917,SUP_006,PLT_EAST,REL,20241107,20241111,B001,CNY,DAP,APR
POX025918,SUP_006,PLT_SOUTH,REL,20241108,20241112,B001,CNY,DAP,APR
POX025919,SUP_006,PLT_EAST,REL,20241109,20241113,B001,CNY,DAP,APR
POX025920,SUP_006,PLT_SOUTH,REL,20241110,20241114,B001,CNY,DAP,APR
POX025921,SUP_006,PLT_EAST,REL,20241111,20241115,B001,CNY,DAP,APR
POX025922,SUP_006,PLT_SOUTH,REL,20241112,20241116,B001,CNY,DAP,APR
POX025923,SUP_006,PLT_EAST,REL,20241113,20241117,B001,CNY,DAP,APR
POX025924,SUP_006,PLT_SOUTH,REL,20241114,20241118,B001,CNY,DAP,APR
POX025925,SUP_006,PLT_EAST,REL,20241115,20241119,B001,CNY,DAP,APR
POX025926,SUP_006,PLT_SOUTH,REL,20241116,20241120,B001,CNY,DAP,APR
POX025927,SUP_006,PLT_EAST,REL,20241117,20241121,B001,CNY,DAP,APR
POX025928,SUP_006,PLT_SOUTH,REL,20241118,20241122,B001,CNY,DAP,APR
POX025929,SUP_006,PLT_EAST,REL,20241119,20241123,B001,CNY,DAP,APR
POX025930,SUP_006,PLT_SOUTH,REL,20241120,20241124,B001,CNY,DAP,APR
POX025931,SUP_006,PLT_EAST,REL,20241121,20241125,B001,CNY,DAP,APR
POX025932,SUP_006,PLT_SOUTH,REL,20241122,20241126,B001,CNY,DAP,APR
POX025933,SUP_006,PLT_EAST,REL,20241123,20241127,B001,CNY,DAP,APR
POX025934,SUP_006,PLT_SOUTH,REL,20241124,20241128,B001,CNY,DAP,APR
POX025935,SUP_006,PLT_EAST,REL,20241125,20241129,B001,CNY,DAP,APR
POX025936,SUP_006,PLT_SOUTH,REL,20241126,20241130,B001,CNY,DAP,APR
POX025937,SUP_006,PLT_EAST,REL,20241127,20241130,B001,CNY,DAP,APR
