sales_order_line_id,sales_order_id,material_id,order_qty,order_quantity,net_amt,line_status_cd,promise_dt_key,discount_amt,tax_amt,ship_from_wh_id,priority_cd,requested_ship_dt_key
SOLX0165462,SOX016546,MAT_FG_1001,128,128,85760.0,REL,20241111,0.0,0.0,WH_E_FG,N,20250101
SOLX0165463,SOX016546,MAT_FG_1002,129,129,90945.0,REL,20241111,0.0,0.0,WH_E_FG,N,20250101
SOLX0165471,SOX016547,MAT_FG_1001,128,128,81280.0,SHP,20241112,0.0,0.0,WH_E_FG,N,20250101
SOLX0165472,SOX016547,MAT_FG_1002,129,129,86430.0,SHP,20241112,0.0,0.0,WH_E_FG,N,20250101
SOLX0165481,SOX016548,MAT_FG_1002,129,129,81915.0,REL,20241113,0.0,0.0,WH_E_FG,N,20250101
SOLX0165482,SOX016548,MAT_FG_1003,130,130,87100.0,REL,20241113,0.0,0.0,WH_E_FG,N,20250101
SOLX0165483,SOX016548,MAT_FG_1004,131,131,92355.0,REL,20241113,0.0,0.0,WH_E_FG,N,20250101
SOLX0165491,SOX016549,MAT_FG_1003,130,130,82550.0,REL,20241114,0.0,0.0,WH_E_FG,N,20250101
SOLX0165492,SOX016549,MAT_FG_1004,131,131,87770.0,REL,20241114,0.0,0.0,WH_E_FG,N,20250101
SOLX0165501,SOX016550,MAT_FG_1004,131,131,83185.0,SHP,20241115,0.0,0.0,WH_E_FG,N,20250101
SOLX0165502,SOX016550,MAT_FG_1005,62,62,41540.0,SHP,20241115,0.0,0.0,WH_E_FG,N,20250101
SOLX0165503,SOX016550,MAT_FG_1006,63,63,44415.0,SHP,20241115,0.0,0.0,WH_E_FG,N,20250101
SOLX0165511,SOX016551,MAT_FG_1005,62,62,39370.0,REL,20241116,0.0,0.0,WH_E_FG,N,20250101
SOLX0165512,SOX016551,MAT_FG_1006,63,63,42210.0,REL,20241116,0.0,0.0,WH_E_FG,N,20250101
SOLX0165521,SOX016552,MAT_FG_1006,63,63,40005.0,REL,20241117,0.0,0.0,WH_E_FG,N,20250101
SOLX0165522,SOX016552,MAT_FG_1001,64,64,42880.0,REL,20241117,0.0,0.0,WH_E_FG,N,20250101
SOLX0165523,SOX016552,MAT_FG_1002,65,65,45825.0,REL,20241117,0.0,0.0,WH_E_FG,N,20250101
SOLX0165531,SOX016553,MAT_FG_1001,64,64,40640.0,SHP,20241118,0.0,0.0,WH_E_FG,N,20250101
SOLX0165532,SOX016553,MAT_FG_1002,65,65,43550.0,SHP,20241118,0.0,0.0,WH_E_FG,N,20250101
SOLX0165541,SOX016554,MAT_FG_1002,65,65,41275.0,REL,20241119,0.0,0.0,WH_E_FG,N,20250101
SOLX0165542,SOX016554,MAT_FG_1003,66,66,44220.0,REL,20241119,0.0,0.0,WH_E_FG,N,20250101
SOLX0165543,SOX016554,MAT_FG_1004,67,67,47235.0,REL,20241119,0.0,0.0,WH_E_FG,N,20250101
SOLX0165551,SOX016555,MAT_FG_1003,66,66,41910.0,REL,20241120,0.0,0.0,WH_E_FG,N,20250101
SOLX0165552,SOX016555,MAT_FG_1004,67,67,44890.0,REL,20241120,0.0,0.0,WH_E_FG,N,20250101
SOLX0165561,SOX016556,MAT_FG_1004,67,67,42545.0,SHP,20241121,0.0,0.0,WH_E_FG,N,20250101
SOLX0165562,SOX016556,MAT_FG_1005,68,68,45560.0,SHP,20241121,0.0,0.0,WH_E_FG,N,20250101
SOLX0165563,SOX016556,MAT_FG_1006,69,69,48645.0,SHP,20241121,0.0,0.0,WH_E_FG,N,20250101
SOLX0165571,SOX016557,MAT_FG_1005,68,68,43180.0,CNL,20241122,0.0,0.0,WH_E_FG,N,20250101
SOLX0165572,SOX016557,MAT_FG_1006,69,69,46230.0,CNL,20241122,0.0,0.0,WH_E_FG,N,20250101
SOLX0165581,SOX016558,MAT_FG_1006,69,69,43815.0,REL,20241123,0.0,0.0,WH_E_FG,N,20250101
SOLX0165582,SOX016558,MAT_FG_1001,70,70,46900.0,REL,20241123,0.0,0.0,WH_E_FG,N,20250101
SOLX0165583,SOX016558,MAT_FG_1002,71,71,50055.0,REL,20241123,0.0,0.0,WH_E_FG,N,20250101
SOLX0165591,SOX016559,MAT_FG_1001,70,70,44450.0,SHP,20241124,0.0,0.0,WH_E_FG,N,20250101
SOLX0165592,SOX016559,MAT_FG_1002,71,71,47570.0,SHP,20241124,0.0,0.0,WH_E_FG,N,20250101
SOLX0165601,SOX016560,MAT_FG_1002,71,71,45085.0,REL,20241125,0.0,0.0,WH_E_FG,N,20250101
SOLX0165602,SOX016560,MAT_FG_1003,72,72,48240.0,REL,20241125,0.0,0.0,WH_E_FG,N,20250101
SOLX0165603,SOX016560,MAT_FG_1004,73,73,51465.0,REL,20241125,0.0,0.0,WH_E_FG,N,20250101
SOLX0165611,SOX016561,MAT_FG_1002,63,63,40005.0,CNL,20241106,0.0,0.0,WH_E_FG,N,20250101
SOLX0165612,SOX016561,MAT_FG_1003,64,64,42880.0,CNL,20241106,0.0,0.0,WH_E_FG,N,20250101
SOLX0165621,SOX016562,MAT_FG_1003,64,64,40640.0,REL,20241107,0.0,0.0,WH_E_FG,N,20250101
SOLX0165622,SOX016562,MAT_FG_1004,65,65,43550.0,REL,20241107,0.0,0.0,WH_E_FG,N,20250101
SOLX0165623,SOX016562,MAT_FG_1005,66,66,46530.0,REL,20241107,0.0,0.0,WH_E_FG,N,20250101
SOLX0165631,SOX016563,MAT_FG_1004,65,65,41275.0,REL,20241108,0.0,0.0,WH_E_FG,N,20250101
SOLX0165632,SOX016563,MAT_FG_1005,66,66,44220.0,REL,20241108,0.0,0.0,WH_E_FG,N,20250101
SOLX0165641,SOX016564,MAT_FG_1005,66,66,41910.0,SHP,20241109,0.0,0.0,WH_E_FG,N,20250101
SOLX0165642,SOX016564,MAT_FG_1006,67,67,44890.0,SHP,20241109,0.0,0.0,WH_E_FG,N,20250101
SOLX0165643,SOX016564,MAT_FG_1001,68,68,47940.0,SHP,20241109,0.0,0.0,WH_E_FG,N,20250101
SOLX0165651,SOX016565,MAT_FG_1006,67,67,42545.0,REL,20241110,0.0,0.0,WH_E_FG,N,20250101
SOLX0165652,SOX016565,MAT_FG_1001,68,68,45560.0,REL,20241110,0.0,0.0,WH_E_FG,N,20250101
SOLX0165661,SOX016566,MAT_FG_1001,68,68,43180.0,REL,20241111,0.0,0.0,WH_E_FG,N,20250101
SOLX0165662,SOX016566,MAT_FG_1002,69,69,46230.0,REL,20241111,0.0,0.0,WH_E_FG,N,20250101
SOLX0165663,SOX016566,MAT_FG_1003,70,70,49350.0,REL,20241111,0.0,0.0,WH_E_FG,N,20250101
SOLX0165671,SOX016567,MAT_FG_1002,69,69,43815.0,SHP,20241112,0.0,0.0,WH_E_FG,N,20250101
SOLX0165672,SOX016567,MAT_FG_1003,70,70,46900.0,SHP,20241112,0.0,0.0,WH_E_FG,N,20250101
SOLX0165681,SOX016568,MAT_FG_1003,70,70,44450.0,REL,20241113,0.0,0.0,WH_E_FG,N,20250101
SOLX0165682,SOX016568,MAT_FG_1004,71,71,47570.0,REL,20241113,0.0,0.0,WH_E_FG,N,20250101
SOLX0165683,SOX016568,MAT_FG_1005,72,72,50760.0,REL,20241113,0.0,0.0,WH_E_FG,N,20250101
SOLX0165691,SOX016569,MAT_FG_1004,71,71,45085.0,REL,20241114,0.0,0.0,WH_E_FG,N,20250101
SOLX0165692,SOX016569,MAT_FG_1005,72,72,48240.0,REL,20241114,0.0,0.0,WH_E_FG,N,20250101
SOLX0165701,SOX016570,MAT_FG_1005,72,72,45720.0,SHP,20241115,0.0,0.0,WH_E_FG,N,20250101
SOLX0165702,SOX016570,MAT_FG_1006,73,73,48910.0,SHP,20241115,0.0,0.0,WH_E_FG,N,20250101
SOLX0165703,SOX016570,MAT_FG_1001,74,74,52170.0,SHP,20241115,0.0,0.0,WH_E_FG,N,20250101
SOLX0165711,SOX016571,MAT_FG_1006,73,73,46355.0,REL,20241116,0.0,0.0,WH_E_FG,N,20250101
SOLX0165712,SOX016571,MAT_FG_1001,74,74,49580.0,REL,20241116,0.0,0.0,WH_E_FG,N,20250101
SOLX0165721,SOX016572,MAT_FG_1001,74,74,46990.0,REL,20241117,0.0,0.0,WH_E_FG,N,20250101
SOLX0165722,SOX016572,MAT_FG_1002,75,75,50250.0,REL,20241117,0.0,0.0,WH_E_FG,N,20250101
SOLX0165723,SOX016572,MAT_FG_1003,76,76,53580.0,REL,20241117,0.0,0.0,WH_E_FG,N,20250101
SOLX0165731,SOX016573,MAT_FG_1002,75,75,47625.0,SHP,20241118,0.0,0.0,WH_E_FG,N,20250101
SOLX0165732,SOX016573,MAT_FG_1003,76,76,50920.0,SHP,20241118,0.0,0.0,WH_E_FG,N,20250101
SOLX0165741,SOX016574,MAT_FG_1003,76,76,48260.0,REL,20241119,0.0,0.0,WH_E_FG,N,20250101
SOLX0165742,SOX016574,MAT_FG_1004,77,77,51590.0,REL,20241119,0.0,0.0,WH_E_FG,N,20250101
SOLX0165743,SOX016574,MAT_FG_1005,78,78,54990.0,REL,20241119,0.0,0.0,WH_E_FG,N,20250101
SOLX0165751,SOX016575,MAT_FG_1004,77,77,48895.0,REL,20241120,0.0,0.0,WH_E_FG,N,20250101
SOLX0165752,SOX016575,MAT_FG_1005,78,78,52260.0,REL,20241120,0.0,0.0,WH_E_FG,N,20250101
SOLX0165761,SOX016576,MAT_FG_1005,78,78,49530.0,SHP,20241121,0.0,0.0,WH_E_FG,N,20250101
SOLX0165762,SOX016576,MAT_FG_1006,79,79,52930.0,SHP,20241121,0.0,0.0,WH_E_FG,N,20250101
SOLX0165763,SOX016576,MAT_FG_1001,80,80,56400.0,SHP,20241121,0.0,0.0,WH_E_FG,N,20250101
SOLX0165771,SOX016577,MAT_FG_1006,79,79,50165.0,REL,20241122,0.0,0.0,WH_E_FG,N,20250101
SOLX0165772,SOX016577,MAT_FG_1001,80,80,53600.0,REL,20241122,0.0,0.0,WH_E_FG,N,20250101
SOLX0165781,SOX016578,MAT_FG_1001,80,80,50800.0,REL,20241123,0.0,0.0,WH_E_FG,N,20250101
SOLX0165782,SOX016578,MAT_FG_1002,81,81,54270.0,REL,20241123,0.0,0.0,WH_E_FG,N,20250101
SOLX0165783,SOX016578,MAT_FG_1003,82,82,57810.0,REL,20241123,0.0,0.0,WH_E_FG,N,20250101
SOLX0165791,SOX016579,MAT_FG_1002,81,81,51435.0,SHP,20241124,0.0,0.0,WH_E_FG,N,20250101
SOLX0165792,SOX016579,MAT_FG_1003,82,82,54940.0,SHP,20241124,0.0,0.0,WH_E_FG,N,20250101
SOLX0165801,SOX016580,MAT_FG_1003,82,82,52070.0,CNL,20241125,0.0,0.0,WH_E_FG,N,20250101
SOLX0165802,SOX016580,MAT_FG_1004,83,83,55610.0,CNL,20241125,0.0,0.0,WH_E_FG,N,20250101
SOLX0165803,SOX016580,MAT_FG_1005,84,84,59220.0,CNL,20241125,0.0,0.0,WH_E_FG,N,20250101
SOLX0165811,SOX016581,MAT_FG_1004,83,83,52705.0,REL,20241126,0.0,0.0,WH_E_FG,N,20250101
SOLX0165812,SOX016581,MAT_FG_1005,84,84,56280.0,REL,20241126,0.0,0.0,WH_E_FG,N,20250101
SOLX0165821,SOX016582,MAT_FG_1005,84,84,53340.0,SHP,20241127,0.0,0.0,WH_E_FG,N,20250101
SOLX0165822,SOX016582,MAT_FG_1006,85,85,56950.0,SHP,20241127,0.0,0.0,WH_E_FG,N,20250101
SOLX0165823,SOX016582,MAT_FG_1001,86,86,60630.0,SHP,20241127,0.0,0.0,WH_E_FG,N,20250101
SOLX0165831,SOX016583,MAT_FG_1006,85,85,53975.0,REL,20241128,0.0,0.0,WH_E_FG,N,20250101
SOLX0165832,SOX016583,MAT_FG_1001,86,86,57620.0,REL,20241128,0.0,0.0,WH_E_FG,N,20250101
SOLX0165841,SOX016584,MAT_FG_1001,86,86,54610.0,REL,20241129,0.0,0.0,WH_E_FG,N,20250101
SOLX0165842,SOX016584,MAT_FG_1002,87,87,58290.0,REL,20241129,0.0,0.0,WH_E_FG,N,20250101
SOLX0165843,SOX016584,MAT_FG_1003,88,88,62040.0,REL,20241129,0.0,0.0,WH_E_FG,N,20250101
SOLX0165851,SOX016585,MAT_FG_1002,87,87,55245.0,SHP,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0165852,SOX016585,MAT_FG_1003,88,88,58960.0,SHP,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0165861,SOX016586,MAT_FG_1003,88,88,55880.0,REL,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0165862,SOX016586,MAT_FG_1004,89,89,59630.0,REL,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0165863,SOX016586,MAT_FG_1005,90,90,63450.0,REL,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0165871,SOX016587,MAT_FG_1004,89,89,56515.0,REL,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0165872,SOX016587,MAT_FG_1005,90,90,60300.0,REL,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0165881,SOX016588,MAT_FG_1005,90,90,57150.0,SHP,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0165882,SOX016588,MAT_FG_1006,91,91,60970.0,SHP,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0165883,SOX016588,MAT_FG_1001,92,92,64860.0,SHP,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0165891,SOX016589,MAT_FG_1006,91,91,57785.0,REL,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0165892,SOX016589,MAT_FG_1001,92,92,61640.0,REL,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0165901,SOX016590,MAT_FG_1001,92,92,58420.0,REL,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0165902,SOX016590,MAT_FG_1002,93,93,62310.0,REL,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0165903,SOX016590,MAT_FG_1003,94,94,66270.0,REL,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0165911,SOX016591,MAT_FG_1002,93,93,59055.0,SHP,20241106,0.0,0.0,WH_E_FG,N,20250101
SOLX0165912,SOX016591,MAT_FG_1003,94,94,62980.0,SHP,20241106,0.0,0.0,WH_E_FG,N,20250101
SOLX0165921,SOX016592,MAT_FG_1003,94,94,59690.0,REL,20241107,0.0,0.0,WH_E_FG,N,20250101
SOLX0165922,SOX016592,MAT_FG_1004,95,95,63650.0,REL,20241107,0.0,0.0,WH_E_FG,N,20250101
SOLX0165923,SOX016592,MAT_FG_1005,96,96,67680.0,REL,20241107,0.0,0.0,WH_E_FG,N,20250101
SOLX0165931,SOX016593,MAT_FG_1004,95,95,60325.0,REL,20241108,0.0,0.0,WH_E_FG,N,20250101
SOLX0165932,SOX016593,MAT_FG_1005,96,96,64320.0,REL,20241108,0.0,0.0,WH_E_FG,N,20250101
SOLX0165941,SOX016594,MAT_FG_1005,96,96,60960.0,SHP,20241109,0.0,0.0,WH_E_FG,N,20250101
SOLX0165942,SOX016594,MAT_FG_1006,97,97,64990.0,SHP,20241109,0.0,0.0,WH_E_FG,N,20250101
SOLX0165943,SOX016594,MAT_FG_1001,98,98,69090.0,SHP,20241109,0.0,0.0,WH_E_FG,N,20250101
SOLX0165951,SOX016595,MAT_FG_1006,97,97,61595.0,REL,20241110,0.0,0.0,WH_E_FG,N,20250101
SOLX0165952,SOX016595,MAT_FG_1001,98,98,65660.0,REL,20241110,0.0,0.0,WH_E_FG,N,20250101
SOLX0165961,SOX016596,MAT_FG_1001,98,98,62230.0,REL,20241111,0.0,0.0,WH_E_FG,N,20250101
SOLX0165962,SOX016596,MAT_FG_1002,99,99,66330.0,REL,20241111,0.0,0.0,WH_E_FG,N,20250101
SOLX0165963,SOX016596,MAT_FG_1003,100,100,70500.0,REL,20241111,0.0,0.0,WH_E_FG,N,20250101
SOLX0165971,SOX016597,MAT_FG_1002,99,99,62865.0,SHP,20241112,0.0,0.0,WH_E_FG,N,20250101
SOLX0165972,SOX016597,MAT_FG_1003,100,100,67000.0,SHP,20241112,0.0,0.0,WH_E_FG,N,20250101
SOLX0165981,SOX016598,MAT_FG_1003,100,100,63500.0,REL,20241113,0.0,0.0,WH_E_FG,N,20250101
SOLX0165982,SOX016598,MAT_FG_1004,101,101,67670.0,REL,20241113,0.0,0.0,WH_E_FG,N,20250101
SOLX0165983,SOX016598,MAT_FG_1005,102,102,71910.0,REL,20241113,0.0,0.0,WH_E_FG,N,20250101
SOLX0165991,SOX016599,MAT_FG_1004,101,101,64135.0,CNL,20241114,0.0,0.0,WH_E_FG,N,20250101
SOLX0165992,SOX016599,MAT_FG_1005,102,102,68340.0,CNL,20241114,0.0,0.0,WH_E_FG,N,20250101
SOLX0166001,SOX016600,MAT_FG_1005,102,102,64770.0,SHP,20241115,0.0,0.0,WH_E_FG,N,20250101
SOLX0166002,SOX016600,MAT_FG_1006,103,103,69010.0,SHP,20241115,0.0,0.0,WH_E_FG,N,20250101
SOLX0166003,SOX016600,MAT_FG_1001,104,104,73320.0,SHP,20241115,0.0,0.0,WH_E_FG,N,20250101
SOLX0166011,SOX016601,MAT_FG_1006,103,103,65405.0,REL,20241116,0.0,0.0,WH_E_FG,N,20250101
SOLX0166012,SOX016601,MAT_FG_1001,104,104,69680.0,REL,20241116,0.0,0.0,WH_E_FG,N,20250101
SOLX0166021,SOX016602,MAT_FG_1001,104,104,66040.0,REL,20241117,0.0,0.0,WH_E_FG,N,20250101
SOLX0166022,SOX016602,MAT_FG_1002,105,105,70350.0,REL,20241117,0.0,0.0,WH_E_FG,N,20250101
SOLX0166023,SOX016602,MAT_FG_1003,106,106,74730.0,REL,20241117,0.0,0.0,WH_E_FG,N,20250101
SOLX0166031,SOX016603,MAT_FG_1002,105,105,66675.0,SHP,20241118,0.0,0.0,WH_E_FG,N,20250101
SOLX0166032,SOX016603,MAT_FG_1003,106,106,71020.0,SHP,20241118,0.0,0.0,WH_E_FG,N,20250101
SOLX0166041,SOX016604,MAT_FG_1003,106,106,67310.0,REL,20241119,0.0,0.0,WH_E_FG,N,20250101
SOLX0166042,SOX016604,MAT_FG_1004,107,107,71690.0,REL,20241119,0.0,0.0,WH_E_FG,N,20250101
SOLX0166043,SOX016604,MAT_FG_1005,108,108,76140.0,REL,20241119,0.0,0.0,WH_E_FG,N,20250101
SOLX0166051,SOX016605,MAT_FG_1004,107,107,67945.0,REL,20241120,0.0,0.0,WH_E_FG,N,20250101
SOLX0166052,SOX016605,MAT_FG_1005,108,108,72360.0,REL,20241120,0.0,0.0,WH_E_FG,N,20250101
SOLX0166061,SOX016606,MAT_FG_1005,108,108,68580.0,SHP,20241121,0.0,0.0,WH_E_FG,N,20250101
SOLX0166062,SOX016606,MAT_FG_1006,109,109,73030.0,SHP,20241121,0.0,0.0,WH_E_FG,N,20250101
SOLX0166063,SOX016606,MAT_FG_1001,110,110,77550.0,SHP,20241121,0.0,0.0,WH_E_FG,N,20250101
SOLX0166071,SOX016607,MAT_FG_1006,109,109,69215.0,REL,20241122,0.0,0.0,WH_E_FG,N,20250101
SOLX0166072,SOX016607,MAT_FG_1001,110,110,73700.0,REL,20241122,0.0,0.0,WH_E_FG,N,20250101
SOLX0166081,SOX016608,MAT_FG_1001,110,110,69850.0,REL,20241123,0.0,0.0,WH_E_FG,N,20250101
SOLX0166082,SOX016608,MAT_FG_1002,111,111,74370.0,REL,20241123,0.0,0.0,WH_E_FG,N,20250101
SOLX0166083,SOX016608,MAT_FG_1003,112,112,78960.0,REL,20241123,0.0,0.0,WH_E_FG,N,20250101
SOLX0166091,SOX016609,MAT_FG_1002,111,111,70485.0,SHP,20241124,0.0,0.0,WH_E_FG,N,20250101
SOLX0166092,SOX016609,MAT_FG_1003,112,112,75040.0,SHP,20241124,0.0,0.0,WH_E_FG,N,20250101
SOLX0166101,SOX016610,MAT_FG_1003,112,112,71120.0,REL,20241125,0.0,0.0,WH_E_FG,N,20250101
SOLX0166102,SOX016610,MAT_FG_1004,113,113,75710.0,REL,20241125,0.0,0.0,WH_E_FG,N,20250101
SOLX0166103,SOX016610,MAT_FG_1005,114,114,80370.0,REL,20241125,0.0,0.0,WH_E_FG,N,20250101
SOLX0166111,SOX016611,MAT_FG_1004,113,113,71755.0,REL,20241126,0.0,0.0,WH_E_FG,N,20250101
SOLX0166112,SOX016611,MAT_FG_1005,114,114,76380.0,REL,20241126,0.0,0.0,WH_E_FG,N,20250101
SOLX0166121,SOX016612,MAT_FG_1005,114,114,72390.0,SHP,20241127,0.0,0.0,WH_E_FG,N,20250101
SOLX0166122,SOX016612,MAT_FG_1006,115,115,77050.0,SHP,20241127,0.0,0.0,WH_E_FG,N,20250101
SOLX0166123,SOX016612,MAT_FG_1001,116,116,81780.0,SHP,20241127,0.0,0.0,WH_E_FG,N,20250101
SOLX0166131,SOX016613,MAT_FG_1006,115,115,73025.0,REL,20241128,0.0,0.0,WH_E_FG,N,20250101
SOLX0166132,SOX016613,MAT_FG_1001,116,116,77720.0,REL,20241128,0.0,0.0,WH_E_FG,N,20250101
SOLX0166141,SOX016614,MAT_FG_1001,116,116,73660.0,REL,20241129,0.0,0.0,WH_E_FG,N,20250101
SOLX0166142,SOX016614,MAT_FG_1002,117,117,78390.0,REL,20241129,0.0,0.0,WH_E_FG,N,20250101
SOLX0166143,SOX016614,MAT_FG_1003,118,118,83190.0,REL,20241129,0.0,0.0,WH_E_FG,N,20250101
SOLX0166151,SOX016615,MAT_FG_1002,117,117,74295.0,SHP,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0166152,SOX016615,MAT_FG_1003,118,118,79060.0,SHP,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0166161,SOX016616,MAT_FG_1003,118,118,74930.0,REL,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0166162,SOX016616,MAT_FG_1004,119,119,79730.0,REL,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0166163,SOX016616,MAT_FG_1005,120,120,84600.0,REL,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0166171,SOX016617,MAT_FG_1004,119,119,75565.0,REL,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0166172,SOX016617,MAT_FG_1005,120,120,80400.0,REL,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0166181,SOX016618,MAT_FG_1005,120,120,76200.0,CNL,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0166182,SOX016618,MAT_FG_1006,121,121,81070.0,CNL,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0166183,SOX016618,MAT_FG_1001,122,122,86010.0,CNL,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0166191,SOX016619,MAT_FG_1006,121,121,76835.0,REL,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0166192,SOX016619,MAT_FG_1001,122,122,81740.0,REL,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0166201,SOX016620,MAT_FG_1001,122,122,77470.0,REL,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0166202,SOX016620,MAT_FG_1002,123,123,82410.0,REL,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0166203,SOX016620,MAT_FG_1003,124,124,87420.0,REL,20241130,0.0,0.0,WH_E_FG,N,20250101
SOLX0166211,SOX016621,MAT_FG_1002,123,123,78105.0,SHP,20241106,0.0,0.0,WH_E_FG,N,20250101
SOLX0166212,SOX016621,MAT_FG_1003,124,124,83080.0,SHP,20241106,0.0,0.0,WH_E_FG,N,20250101
SOLX0166221,SOX016622,MAT_FG_1003,124,124,78740.0,REL,20241107,0.0,0.0,WH_E_FG,N,20250101
SOLX0166222,SOX016622,MAT_FG_1004,125,125,83750.0,REL,20241107,0.0,0.0,WH_E_FG,N,20250101
SOLX0166223,SOX016622,MAT_FG_1005,126,126,88830.0,REL,20241107,0.0,0.0,WH_E_FG,N,20250101
SOLX0166231,SOX016623,MAT_FG_1004,125,125,79375.0,REL,20241108,0.0,0.0,WH_E_FG,N,20250101
SOLX0166232,SOX016623,MAT_FG_1005,126,126,84420.0,REL,20241108,0.0,0.0,WH_E_FG,N,20250101
SOLX0166241,SOX016624,MAT_FG_1005,126,126,80010.0,SHP,20241109,0.0,0.0,WH_E_FG,N,20250101
SOLX0166242,SOX016624,MAT_FG_1006,127,127,85090.0,SHP,20241109,0.0,0.0,WH_E_FG,N,20250101
SOLX0166243,SOX016624,MAT_FG_1001,128,128,90240.0,SHP,20241109,0.0,0.0,WH_E_FG,N,20250101
SOLX0166251,SOX016625,MAT_FG_1006,127,127,80645.0,REL,20241110,0.0,0.0,WH_E_FG,N,20250101
SOLX0166252,SOX016625,MAT_FG_1001,128,128,85760.0,REL,20241110,0.0,0.0,WH_E_FG,N,20250101
SOLX0166261,SOX016626,MAT_FG_1001,128,128,81280.0,REL,20241111,0.0,0.0,WH_E_FG,N,20250101
SOLX0166262,SOX016626,MAT_FG_1002,129,129,86430.0,REL,20241111,0.0,0.0,WH_E_FG,N,20250101
SOLX0166263,SOX016626,MAT_FG_1003,130,130,91650.0,REL,20241111,0.0,0.0,WH_E_FG,N,20250101
SOLX0166271,SOX016627,MAT_FG_1002,129,129,81915.0,SHP,20241112,0.0,0.0,WH_E_FG,N,20250101
SOLX0166272,SOX016627,MAT_FG_1003,130,130,87100.0,SHP,20241112,0.0,0.0,WH_E_FG,N,20250101
SOLX0166281,SOX016628,MAT_FG_1003,130,130,82550.0,REL,20241113,0.0,0.0,WH_E_FG,N,20250101
SOLX0166282,SOX016628,MAT_FG_1004,131,131,87770.0,REL,20241113,0.0,0.0,WH_E_FG,N,20250101
SOLX0166283,SOX016628,MAT_FG_1005,132,132,93060.0,REL,20241113,0.0,0.0,WH_E_FG,N,20250101
SOLX0166291,SOX016629,MAT_FG_1004,131,131,83185.0,REL,20241114,0.0,0.0,WH_E_FG,N,20250101
SOLX0166292,SOX016629,MAT_FG_1005,132,132,88440.0,REL,20241114,0.0,0.0,WH_E_FG,N,20250101
SOLX0166301,SOX016630,MAT_FG_1005,132,132,83820.0,SHP,20241115,0.0,0.0,WH_E_FG,N,20250101
SOLX0166302,SOX016630,MAT_FG_1006,63,63,42210.0,SHP,20241115,0.0,0.0,WH_E_FG,N,20250101
SOLX0166303,SOX016630,MAT_FG_1001,64,64,45120.0,SHP,20241115,0.0,0.0,WH_E_FG,N,20250101
SOLX0166311,SOX016631,MAT_FG_1006,63,63,40005.0,REL,20241116,0.0,0.0,WH_E_FG,N,20250101
SOLX0166312,SOX016631,MAT_FG_1001,64,64,42880.0,REL,20241116,0.0,0.0,WH_E_FG,N,20250101
SOLX0166321,SOX016632,MAT_FG_1001,64,64,40640.0,REL,20241117,0.0,0.0,WH_E_FG,N,20250101
SOLX0166322,SOX016632,MAT_FG_1002,65,65,43550.0,REL,20241117,0.0,0.0,WH_E_FG,N,20250101
SOLX0166323,SOX016632,MAT_FG_1003,66,66,46530.0,REL,20241117,0.0,0.0,WH_E_FG,N,20250101
SOLX0166331,SOX016633,MAT_FG_1002,65,65,41275.0,SHP,20241118,0.0,0.0,WH_E_FG,N,20250101
SOLX0166332,SOX016633,MAT_FG_1003,66,66,44220.0,SHP,20241118,0.0,0.0,WH_E_FG,N,20250101
SOLX0166341,SOX016634,MAT_FG_1003,66,66,41910.0,REL,20241119,0.0,0.0,WH_E_FG,N,20250101
SOLX0166342,SOX016634,MAT_FG_1004,67,67,44890.0,REL,20241119,0.0,0.0,WH_E_FG,N,20250101
SOLX0166343,SOX016634,MAT_FG_1005,68,68,47940.0,REL,20241119,0.0,0.0,WH_E_FG,N,20250101
SOLX0166351,SOX016635,MAT_FG_1004,67,67,42545.0,REL,20241120,0.0,0.0,WH_E_FG,N,20250101
