work_order_id,material_id,prod_line_id,work_order_status_cd,plan_start_dt_key,actual_end_dt_key,planned_qty,completed_qty,source_sales_order_id,work_center_cd,release_dt_key,close_dt_key,yield_loss_qty,priority_cd
WOX017654,MAT_FG_1004,LINE_D,CMP,20241130,20241130,45,37,SOX014858,ASM,20250101,,0,N
WOX017655,MAT_FG_1004,LINE_D,CMP,20241130,20241130,42,38,SOX014859,ASM,20250101,,0,N
WOX017656,MAT_FG_1004,LINE_D,CMP,20241130,20241130,41,39,SOX014860,ASM,20250101,,0,N
WOX017657,MAT_FG_1005,LINE_E,CMP,20241101,20241101,44,38,SOX014862,ASM,20250101,,0,N
WOX017658,MAT_FG_1005,LINE_E,CMP,20241101,20241101,44,39,SOX014863,ASM,20250101,,0,N
WOX017659,MAT_FG_1005,LINE_E,CMP,20241101,20241101,44,40,SOX014864,ASM,20250101,,0,N
WOX017660,MAT_FG_1005,LINE_E,CMP,20241102,20241102,46,39,SOX014865,ASM,20250101,,0,N
WOX017661,MAT_FG_1005,LINE_E,CMP,20241102,20241102,48,40,SOX014866,ASM,20250101,,0,N
WOX017662,MAT_FG_1005,LINE_E,CMP,20241102,20241102,46,41,SOX014867,ASM,20250101,,0,N
WOX017663,MAT_FG_1005,LINE_E,CMP,20241103,20241103,42,40,SOX014868,ASM,20250101,,0,N
WOX017664,MAT_FG_1005,LINE_E,CMP,20241103,20241103,47,41,SOX014869,ASM,20250101,,0,N
WOX017665,MAT_FG_1005,LINE_E,CMP,20241103,20241103,45,42,SOX014870,ASM,20250101,,0,N
WOX017666,MAT_FG_1005,LINE_E,CMP,20241104,20241104,45,41,SOX014871,ASM,20250101,,0,N
WOX017667,MAT_FG_1005,LINE_E,CMP,20241104,20241104,48,42,SOX014872,ASM,20250101,,0,N
WOX017668,MAT_FG_1005,LINE_E,CMP,20241104,20241104,45,43,SOX014873,ASM,20250101,,0,N
WOX017669,MAT_FG_1005,LINE_E,CMP,20241105,20241105,46,42,SOX014874,ASM,20250101,,0,N
WOX017670,MAT_FG_1005,LINE_E,CMP,20241105,20241105,49,43,SOX014875,ASM,20250101,,0,N
WOX017671,MAT_FG_1005,LINE_E,CMP,20241105,20241105,50,44,SOX014876,ASM,20250101,,0,N
WOX017672,MAT_FG_1005,LINE_E,CMP,20241106,20241106,50,43,SOX014877,ASM,20250101,,0,N
WOX017673,MAT_FG_1005,LINE_E,CMP,20241106,20241106,48,44,SOX014878,ASM,20250101,,0,N
WOX017674,MAT_FG_1005,LINE_E,CMP,20241106,20241106,47,45,SOX014879,ASM,20250101,,0,N
WOX017675,MAT_FG_1005,LINE_E,CMP,20241107,20241107,40,37,SOX014880,ASM,20250101,,0,N
WOX017676,MAT_FG_1005,LINE_E,CMP,20241107,20241107,41,38,SOX014881,ASM,20250101,,0,N
WOX017677,MAT_FG_1005,LINE_E,CMP,20241107,20241107,47,39,SOX014882,ASM,20250101,,0,N
WOX017678,MAT_FG_1005,LINE_E,CMP,20241108,20241108,41,38,SOX014883,ASM,20250101,,0,N
WOX017679,MAT_FG_1005,LINE_E,CMP,20241108,20241108,47,39,SOX014884,ASM,20250101,,0,N
WOX017680,MAT_FG_1005,LINE_E,CMP,20241108,20241108,44,40,SOX014885,ASM,20250101,,0,N
WOX017681,MAT_FG_1005,LINE_E,CMP,20241109,20241109,47,39,SOX014886,ASM,20250101,,0,N
WOX017682,MAT_FG_1005,LINE_E,CMP,20241109,20241109,48,40,SOX014887,ASM,20250101,,0,N
WOX017683,MAT_FG_1005,LINE_E,CMP,20241109,20241109,43,41,SOX014888,ASM,20250101,,0,N
WOX017684,MAT_FG_1005,LINE_E,CMP,20241110,20241110,43,40,SOX014889,ASM,20250101,,0,N
WOX017685,MAT_FG_1005,LINE_E,CMP,20241110,20241110,44,41,SOX014890,ASM,20250101,,0,N
WOX017686,MAT_FG_1005,LINE_E,CMP,20241110,20241110,50,42,SOX014891,ASM,20250101,,0,N
WOX017687,MAT_FG_1005,LINE_E,CMP,20241111,20241111,46,41,SOX014892,ASM,20250101,,0,N
WOX017688,MAT_FG_1005,LINE_E,CMP,20241111,20241111,46,42,SOX014893,ASM,20250101,,0,N
WOX017689,MAT_FG_1005,LINE_E,CMP,20241111,20241111,51,43,SOX014894,ASM,20250101,,0,N
WOX017690,MAT_FG_1005,LINE_E,CMP,20241112,20241112,49,42,SOX014895,ASM,20250101,,0,N
WOX017691,MAT_FG_1005,LINE_E,CMP,20241112,20241112,45,43,SOX014896,ASM,20250101,,0,N
WOX017692,MAT_FG_1005,LINE_E,CMP,20241112,20241112,48,44,SOX014897,ASM,20250101,,0,N
WOX017693,MAT_FG_1005,LINE_E,CMP,20241113,20241113,48,43,SOX014898,ASM,20250101,,0,N
WOX017694,MAT_FG_1005,LINE_E,CMP,20241113,20241113,48,44,SOX014899,ASM,20250101,,0,N
WOX017695,MAT_FG_1005,LINE_E,CMP,20241113,20241113,49,45,SOX014900,ASM,20250101,,0,N
WOX017696,MAT_FG_1005,LINE_E,CMP,20241114,20241114,45,37,SOX014901,ASM,20250101,,0,N
WOX017697,MAT_FG_1005,LINE_E,CMP,20241114,20241114,40,38,SOX014902,ASM,20250101,,0,N
WOX017698,MAT_FG_1005,LINE_E,CMP,20241114,20241114,47,39,SOX014903,ASM,20250101,,0,N
WOX017699,MAT_FG_1005,LINE_E,CMP,20241115,20241115,45,38,SOX014904,ASM,20250101,,0,N
WOX017700,MAT_FG_1005,LINE_E,CMP,20241115,20241115,44,39,SOX014905,ASM,20250101,,0,N
WOX017701,MAT_FG_1005,LINE_E,CMP,20241115,20241115,43,40,SOX014906,ASM,20250101,,0,N
WOX017702,MAT_FG_1005,LINE_E,CMP,20241116,20241116,43,39,SOX014907,ASM,20250101,,0,N
WOX017703,MAT_FG_1005,LINE_E,CMP,20241116,20241116,44,40,SOX014908,ASM,20250101,,0,N
WOX017704,MAT_FG_1005,LINE_E,CMP,20241116,20241116,47,41,SOX014909,ASM,20250101,,0,N
WOX017705,MAT_FG_1005,LINE_E,CMP,20241117,20241117,43,40,SOX014910,ASM,20250101,,0,N
WOX017706,MAT_FG_1005,LINE_E,CMP,20241117,20241117,45,41,SOX014911,ASM,20250101,,0,N
WOX017707,MAT_FG_1005,LINE_E,CMP,20241117,20241117,48,42,SOX014912,ASM,20250101,,0,N
WOX017708,MAT_FG_1005,LINE_E,CMP,20241118,20241118,49,41,SOX014913,ASM,20250101,,0,N
WOX017709,MAT_FG_1005,LINE_E,CMP,20241118,20241118,50,42,SOX014914,ASM,20250101,,0,N
WOX017710,MAT_FG_1005,LINE_E,CMP,20241118,20241118,50,43,SOX014915,ASM,20250101,,0,N
WOX017711,MAT_FG_1005,LINE_E,CMP,20241119,20241119,49,42,SOX014916,ASM,20250101,,0,N
WOX017712,MAT_FG_1005,LINE_E,CMP,20241119,20241119,45,43,SOX014917,ASM,20250101,,0,N
WOX017713,MAT_FG_1005,LINE_E,CMP,20241119,20241119,49,44,SOX014918,ASM,20250101,,0,N
WOX017714,MAT_FG_1005,LINE_E,CMP,20241120,20241120,47,43,SOX014919,ASM,20250101,,0,N
WOX017715,MAT_FG_1005,LINE_E,CMP,20241120,20241120,52,44,SOX014920,ASM,20250101,,0,N
WOX017716,MAT_FG_1005,LINE_E,CMP,20241120,20241120,51,45,SOX014921,ASM,20250101,,0,N
WOX017717,MAT_FG_1005,LINE_E,CMP,20241121,20241121,43,37,SOX014922,ASM,20250101,,0,N
WOX017718,MAT_FG_1005,LINE_E,CMP,20241121,20241121,41,38,SOX014923,ASM,20250101,,0,N
WOX017719,MAT_FG_1005,LINE_E,CMP,20241121,20241121,41,39,SOX014924,ASM,20250101,,0,N
WOX017720,MAT_FG_1005,LINE_E,CMP,20241122,20241122,44,38,SOX014925,ASM,20250101,,0,N
WOX017721,MAT_FG_1005,LINE_E,CMP,20241122,20241122,43,39,SOX014926,ASM,20250101,,0,N
WOX017722,MAT_FG_1005,LINE_E,CMP,20241122,20241122,42,40,SOX014927,ASM,20250101,,0,N
WOX017723,MAT_FG_1005,LINE_E,CMP,20241123,20241123,43,39,SOX014928,ASM,20250101,,0,N
WOX017724,MAT_FG_1005,LINE_E,CMP,20241123,20241123,48,40,SOX014929,ASM,20250101,,0,N
WOX017725,MAT_FG_1005,LINE_E,CMP,20241123,20241123,48,41,SOX014930,ASM,20250101,,0,N
WOX017726,MAT_FG_1005,LINE_E,CMP,20241124,20241124,44,40,SOX014931,ASM,20250101,,0,N
WOX017727,MAT_FG_1005,LINE_E,CMP,20241124,20241124,45,41,SOX014932,ASM,20250101,,0,N
WOX017728,MAT_FG_1005,LINE_E,CMP,20241124,20241124,49,42,SOX014933,ASM,20250101,,0,N
WOX017729,MAT_FG_1005,LINE_E,CMP,20241125,20241125,46,41,SOX014934,ASM,20250101,,0,N
WOX017730,MAT_FG_1005,LINE_E,CMP,20241125,20241125,46,42,SOX014935,ASM,20250101,,0,N
WOX017731,MAT_FG_1005,LINE_E,CMP,20241125,20241125,50,43,SOX014936,ASM,20250101,,0,N
WOX017732,MAT_FG_1005,LINE_E,CMP,20241126,20241126,44,42,SOX014937,ASM,20250101,,0,N
WOX017733,MAT_FG_1005,LINE_E,CMP,20241126,20241126,46,43,SOX014938,ASM,20250101,,0,N
WOX017734,MAT_FG_1005,LINE_E,CMP,20241126,20241126,47,44,SOX014939,ASM,20250101,,0,N
WOX017735,MAT_FG_1005,LINE_E,CMP,20241127,20241127,48,43,SOX014940,ASM,20250101,,0,N
WOX017736,MAT_FG_1005,LINE_E,CMP,20241127,20241127,47,44,SOX014941,ASM,20250101,,0,N
WOX017737,MAT_FG_1005,LINE_E,CMP,20241127,20241127,50,45,SOX014942,ASM,20250101,,0,N
WOX017738,MAT_FG_1005,LINE_E,CMP,20241128,20241128,41,37,SOX014943,ASM,20250101,,0,N
WOX017739,MAT_FG_1005,LINE_E,CMP,20241128,20241128,42,38,SOX014944,ASM,20250101,,0,N
WOX017740,MAT_FG_1005,LINE_E,CMP,20241128,20241128,45,39,SOX014945,ASM,20250101,,0,N
WOX017741,MAT_FG_1005,LINE_E,CMP,20241129,20241129,43,38,SOX014946,ASM,20250101,,0,N
WOX017742,MAT_FG_1005,LINE_E,CMP,20241129,20241129,44,39,SOX014947,ASM,20250101,,0,N
WOX017743,MAT_FG_1005,LINE_E,CMP,20241129,20241129,42,40,SOX014948,ASM,20250101,,0,N
WOX017744,MAT_FG_1005,LINE_E,CMP,20241130,20241130,45,39,SOX014949,ASM,20250101,,0,N
WOX017745,MAT_FG_1005,LINE_E,CMP,20241130,20241130,42,40,SOX014950,ASM,20250101,,0,N
WOX017746,MAT_FG_1005,LINE_E,CMP,20241130,20241130,45,41,SOX014951,ASM,20250101,,0,N
WOX017747,MAT_FG_1006,LINE_F,CMP,20241101,20241101,45,40,SOX014953,ASM,20250101,,0,N
WOX017748,MAT_FG_1006,LINE_F,CMP,20241101,20241101,46,41,SOX014954,ASM,20250101,,0,N
WOX017749,MAT_FG_1006,LINE_F,CMP,20241101,20241101,45,42,SOX014955,ASM,20250101,,0,N
WOX017750,MAT_FG_1006,LINE_F,CMP,20241102,20241102,45,41,SOX014956,ASM,20250101,,0,N
WOX017751,MAT_FG_1006,LINE_F,CMP,20241102,20241102,50,42,SOX014957,ASM,20250101,,0,N
WOX017752,MAT_FG_1006,LINE_F,CMP,20241102,20241102,46,43,SOX014958,ASM,20250101,,0,N
WOX017753,MAT_FG_1006,LINE_F,CMP,20241103,20241103,45,42,SOX014959,ASM,20250101,,0,N
WOX017754,MAT_FG_1006,LINE_F,CMP,20241103,20241103,50,43,SOX014960,ASM,20250101,,0,N
WOX017755,MAT_FG_1006,LINE_F,CMP,20241103,20241103,49,44,SOX014961,ASM,20250101,,0,N
WOX017756,MAT_FG_1006,LINE_F,CMP,20241104,20241104,51,43,SOX014962,ASM,20250101,,0,N
WOX017757,MAT_FG_1006,LINE_F,CMP,20241104,20241104,49,44,SOX014963,ASM,20250101,,0,N
WOX017758,MAT_FG_1006,LINE_F,CMP,20241104,20241104,51,45,SOX014964,ASM,20250101,,0,N
WOX017759,MAT_FG_1006,LINE_F,CMP,20241105,20241105,50,44,SOX014965,ASM,20250101,,0,N
WOX017760,MAT_FG_1006,LINE_F,CMP,20241105,20241105,52,45,SOX014966,ASM,20250101,,0,N
WOX017761,MAT_FG_1006,LINE_F,CMP,20241105,20241105,53,46,SOX014967,ASM,20250101,,0,N
WOX017762,MAT_FG_1006,LINE_F,CMP,20241106,20241106,47,45,SOX014968,ASM,20250101,,0,N
WOX017763,MAT_FG_1006,LINE_F,CMP,20241106,20241106,51,46,SOX014969,ASM,20250101,,0,N
WOX017764,MAT_FG_1006,LINE_F,CMP,20241106,20241106,55,47,SOX014970,ASM,20250101,,0,N
WOX017765,MAT_FG_1006,LINE_F,CMP,20241107,20241107,46,39,SOX014971,ASM,20250101,,0,N
WOX017766,MAT_FG_1006,LINE_F,CMP,20241107,20241107,48,40,SOX014972,ASM,20250101,,0,N
WOX017767,MAT_FG_1006,LINE_F,CMP,20241107,20241107,47,41,SOX014973,ASM,20250101,,0,N
WOX017768,MAT_FG_1006,LINE_F,CMP,20241108,20241108,48,40,SOX014974,ASM,20250101,,0,N
WOX017769,MAT_FG_1006,LINE_F,CMP,20241108,20241108,43,41,SOX014975,ASM,20250101,,0,N
WOX017770,MAT_FG_1006,LINE_F,CMP,20241108,20241108,47,42,SOX014976,ASM,20250101,,0,N
WOX017771,MAT_FG_1006,LINE_F,CMP,20241109,20241109,45,41,SOX014977,ASM,20250101,,0,N
WOX017772,MAT_FG_1006,LINE_F,CMP,20241109,20241109,50,42,SOX014978,ASM,20250101,,0,N
WOX017773,MAT_FG_1006,LINE_F,CMP,20241109,20241109,46,43,SOX014979,ASM,20250101,,0,N
WOX017774,MAT_FG_1006,LINE_F,CMP,20241110,20241110,48,42,SOX014980,ASM,20250101,,0,N
WOX017775,MAT_FG_1006,LINE_F,CMP,20241110,20241110,46,43,SOX014981,ASM,20250101,,0,N
WOX017776,MAT_FG_1006,LINE_F,CMP,20241110,20241110,48,44,SOX014982,ASM,20250101,,0,N
WOX017777,MAT_FG_1006,LINE_F,CMP,20241111,20241111,46,43,SOX014983,ASM,20250101,,0,N
WOX017778,MAT_FG_1006,LINE_F,CMP,20241111,20241111,48,44,SOX014984,ASM,20250101,,0,N
WOX017779,MAT_FG_1006,LINE_F,CMP,20241111,20241111,53,45,SOX014985,ASM,20250101,,0,N
WOX017780,MAT_FG_1006,LINE_F,CMP,20241112,20241112,48,44,SOX014986,ASM,20250101,,0,N
WOX017781,MAT_FG_1006,LINE_F,CMP,20241112,20241112,47,45,SOX014987,ASM,20250101,,0,N
WOX017782,MAT_FG_1006,LINE_F,CMP,20241112,20241112,51,46,SOX014988,ASM,20250101,,0,N
WOX017783,MAT_FG_1006,LINE_F,CMP,20241113,20241113,51,45,SOX014989,ASM,20250101,,0,N
WOX017784,MAT_FG_1006,LINE_F,CMP,20241113,20241113,48,46,SOX014990,ASM,20250101,,0,N
WOX017785,MAT_FG_1006,LINE_F,CMP,20241113,20241113,50,47,SOX014991,ASM,20250101,,0,N
WOX017786,MAT_FG_1006,LINE_F,CMP,20241114,20241114,46,39,SOX014992,ASM,20250101,,0,N
WOX017787,MAT_FG_1006,LINE_F,CMP,20241114,20241114,47,40,SOX014993,ASM,20250101,,0,N
WOX017788,MAT_FG_1006,LINE_F,CMP,20241114,20241114,43,41,SOX014994,ASM,20250101,,0,N
WOX017789,MAT_FG_1006,LINE_F,CMP,20241115,20241115,46,40,SOX014995,ASM,20250101,,0,N
WOX017790,MAT_FG_1006,LINE_F,CMP,20241115,20241115,47,41,SOX014996,ASM,20250101,,0,N
WOX017791,MAT_FG_1006,LINE_F,CMP,20241115,20241115,48,42,SOX014997,ASM,20250101,,0,N
WOX017792,MAT_FG_1006,LINE_F,CMP,20241116,20241116,48,41,SOX014998,ASM,20250101,,0,N
WOX017793,MAT_FG_1006,LINE_F,CMP,20241116,20241116,50,42,SOX014999,ASM,20250101,,0,N
WOX017794,MAT_FG_1006,LINE_F,CMP,20241116,20241116,51,43,SOX015000,ASM,20250101,,0,N
WOX017795,MAT_FG_1006,LINE_F,CMP,20241117,20241117,44,42,SOX015001,ASM,20250101,,0,N
WOX017796,MAT_FG_1006,LINE_F,CMP,20241117,20241117,50,43,SOX015002,ASM,20250101,,0,N
WOX017797,MAT_FG_1006,LINE_F,CMP,20241117,20241117,48,44,SOX015003,ASM,20250101,,0,N
WOX017798,MAT_FG_1006,LINE_F,CMP,20241118,20241118,45,43,SOX015004,ASM,20250101,,0,N
WOX017799,MAT_FG_1006,LINE_F,CMP,20241118,20241118,47,44,SOX015005,ASM,20250101,,0,N
WOX017800,MAT_FG_1006,LINE_F,CMP,20241118,20241118,47,45,SOX015006,ASM,20250101,,0,N
WOX017801,MAT_FG_1006,LINE_F,CMP,20241119,20241119,52,44,SOX015007,ASM,20250101,,0,N
WOX017802,MAT_FG_1006,LINE_F,CMP,20241119,20241119,51,45,SOX015008,ASM,20250101,,0,N
WOX017803,MAT_FG_1006,LINE_F,CMP,20241119,20241119,53,46,SOX015009,ASM,20250101,,0,N
WOX017804,MAT_FG_1006,LINE_F,CMP,20241120,20241120,50,45,SOX015010,ASM,20250101,,0,N
WOX017805,MAT_FG_1006,LINE_F,CMP,20241120,20241120,53,46,SOX015011,ASM,20250101,,0,N
WOX017806,MAT_FG_1006,LINE_F,CMP,20241120,20241120,50,47,SOX015012,ASM,20250101,,0,N
WOX017807,MAT_FG_1006,LINE_F,CMP,20241121,20241121,43,39,SOX015013,ASM,20250101,,0,N
WOX017808,MAT_FG_1006,LINE_F,CMP,20241121,20241121,43,40,SOX015014,ASM,20250101,,0,N
WOX017809,MAT_FG_1006,LINE_F,CMP,20241121,20241121,48,41,SOX015015,ASM,20250101,,0,N
WOX017810,MAT_FG_1006,LINE_F,CMP,20241122,20241122,48,40,SOX015016,ASM,20250101,,0,N
WOX017811,MAT_FG_1006,LINE_F,CMP,20241122,20241122,43,41,SOX015017,ASM,20250101,,0,N
WOX017812,MAT_FG_1006,LINE_F,CMP,20241122,20241122,44,42,SOX015018,ASM,20250101,,0,N
WOX017813,MAT_FG_1006,LINE_F,CMP,20241123,20241123,47,41,SOX015019,ASM,20250101,,0,N
WOX017814,MAT_FG_1006,LINE_F,CMP,20241123,20241123,48,42,SOX015020,ASM,20250101,,0,N
WOX017815,MAT_FG_1006,LINE_F,CMP,20241123,20241123,50,43,SOX015021,ASM,20250101,,0,N
WOX017816,MAT_FG_1006,LINE_F,CMP,20241124,20241124,45,42,SOX015022,ASM,20250101,,0,N
WOX017817,MAT_FG_1006,LINE_F,CMP,20241124,20241124,46,43,SOX015023,ASM,20250101,,0,N
WOX017818,MAT_FG_1006,LINE_F,CMP,20241124,20241124,48,44,SOX015024,ASM,20250101,,0,N
WOX017819,MAT_FG_1006,LINE_F,CMP,20241125,20241125,46,43,SOX015025,ASM,20250101,,0,N
WOX017820,MAT_FG_1006,LINE_F,CMP,20241125,20241125,52,44,SOX015026,ASM,20250101,,0,N
WOX017821,MAT_FG_1006,LINE_F,CMP,20241125,20241125,47,45,SOX015027,ASM,20250101,,0,N
WOX017822,MAT_FG_1006,LINE_F,CMP,20241126,20241126,47,44,SOX015028,ASM,20250101,,0,N
WOX017823,MAT_FG_1006,LINE_F,CMP,20241126,20241126,51,45,SOX015029,ASM,20250101,,0,N
WOX017824,MAT_FG_1006,LINE_F,CMP,20241126,20241126,52,46,SOX015030,ASM,20250101,,0,N
WOX017825,MAT_FG_1006,LINE_F,CMP,20241127,20241127,52,45,SOX015031,ASM,20250101,,0,N
WOX017826,MAT_FG_1006,LINE_F,CMP,20241127,20241127,52,46,SOX015032,ASM,20250101,,0,N
WOX017827,MAT_FG_1006,LINE_F,CMP,20241127,20241127,54,47,SOX015033,ASM,20250101,,0,N
WOX017828,MAT_FG_1006,LINE_F,CMP,20241128,20241128,42,39,SOX015034,ASM,20250101,,0,N
WOX017829,MAT_FG_1006,LINE_F,CMP,20241128,20241128,48,40,SOX015035,ASM,20250101,,0,N
WOX017830,MAT_FG_1006,LINE_F,CMP,20241128,20241128,46,41,SOX015036,ASM,20250101,,0,N
WOX017831,MAT_FG_1006,LINE_F,CMP,20241129,20241129,45,40,SOX015037,ASM,20250101,,0,N
WOX017832,MAT_FG_1006,LINE_F,CMP,20241129,20241129,43,41,SOX015038,ASM,20250101,,0,N
WOX017833,MAT_FG_1006,LINE_F,CMP,20241129,20241129,50,42,SOX015039,ASM,20250101,,0,N
WOX017834,MAT_FG_1006,LINE_F,CMP,20241130,20241130,47,41,SOX015040,ASM,20250101,,0,N
WOX017835,MAT_FG_1006,LINE_F,CMP,20241130,20241130,50,42,SOX015041,ASM,20250101,,0,N
WOX017836,MAT_FG_1006,LINE_F,CMP,20241130,20241130,45,43,SOX015042,ASM,20250101,,0,N
WOX017837,MAT_FG_1001,LINE_G,CMP,20241101,20241101,48,42,SOX015044,ASM,20250101,,0,N
WOX017838,MAT_FG_1001,LINE_G,CMP,20241101,20241101,47,43,SOX015045,ASM,20250101,,0,N
WOX017839,MAT_FG_1001,LINE_G,CMP,20241101,20241101,46,44,SOX015046,ASM,20250101,,0,N
WOX017840,MAT_FG_1001,LINE_G,CMP,20241102,20241102,47,43,SOX015047,ASM,20250101,,0,N
WOX017841,MAT_FG_1001,LINE_G,CMP,20241102,20241102,52,44,SOX015048,ASM,20250101,,0,N
WOX017842,MAT_FG_1001,LINE_G,CMP,20241102,20241102,47,45,SOX015049,ASM,20250101,,0,N
WOX017843,MAT_FG_1001,LINE_G,CMP,20241103,20241103,52,44,SOX015050,ASM,20250101,,0,N
WOX017844,MAT_FG_1001,LINE_G,CMP,20241103,20241103,53,45,SOX015051,ASM,20250101,,0,N
WOX017845,MAT_FG_1001,LINE_G,CMP,20241103,20241103,48,46,SOX015052,ASM,20250101,,0,N
WOX017846,MAT_FG_1001,LINE_G,CMP,20241104,20241104,51,45,SOX015053,ASM,20250101,,0,N
WOX017847,MAT_FG_1001,LINE_G,CMP,20241104,20241104,51,46,SOX015054,ASM,20250101,,0,N
WOX017848,MAT_FG_1001,LINE_G,CMP,20241104,20241104,51,47,SOX015055,ASM,20250101,,0,N
WOX017849,MAT_FG_1001,LINE_G,CMP,20241105,20241105,48,46,SOX015056,ASM,20250101,,0,N
WOX017850,MAT_FG_1001,LINE_G,CMP,20241105,20241105,51,47,SOX015057,ASM,20250101,,0,N
WOX017851,MAT_FG_1001,LINE_G,CMP,20241105,20241105,54,48,SOX015058,ASM,20250101,,0,N
WOX017852,MAT_FG_1001,LINE_G,CMP,20241106,20241106,49,47,SOX015059,ASM,20250101,,0,N
WOX017853,MAT_FG_1001,LINE_G,CMP,20241106,20241106,54,48,SOX015060,ASM,20250101,,0,N
WOX017854,MAT_FG_1001,LINE_G,CMP,20241106,20241106,51,49,SOX015061,ASM,20250101,,0,N
WOX017855,MAT_FG_1001,LINE_G,CMP,20241107,20241107,43,41,SOX015062,ASM,20250101,,0,N
WOX017856,MAT_FG_1001,LINE_G,CMP,20241107,20241107,49,42,SOX015063,ASM,20250101,,0,N
WOX017857,MAT_FG_1001,LINE_G,CMP,20241107,20241107,46,43,SOX015064,ASM,20250101,,0,N
WOX017858,MAT_FG_1001,LINE_G,CMP,20241108,20241108,47,42,SOX015065,ASM,20250101,,0,N
WOX017859,MAT_FG_1001,LINE_G,CMP,20241108,20241108,48,43,SOX015066,ASM,20250101,,0,N
WOX017860,MAT_FG_1001,LINE_G,CMP,20241108,20241108,48,44,SOX015067,ASM,20250101,,0,N
WOX017861,MAT_FG_1001,LINE_G,CMP,20241109,20241109,50,43,SOX015068,ASM,20250101,,0,N
WOX017862,MAT_FG_1001,LINE_G,CMP,20241109,20241109,50,44,SOX015069,ASM,20250101,,0,N
WOX017863,MAT_FG_1001,LINE_G,CMP,20241109,20241109,50,45,SOX015070,ASM,20250101,,0,N
WOX017864,MAT_FG_1001,LINE_G,CMP,20241110,20241110,52,44,SOX015071,ASM,20250101,,0,N
WOX017865,MAT_FG_1001,LINE_G,CMP,20241110,20241110,47,45,SOX015072,ASM,20250101,,0,N
WOX017866,MAT_FG_1001,LINE_G,CMP,20241110,20241110,51,46,SOX015073,ASM,20250101,,0,N
WOX017867,MAT_FG_1001,LINE_G,CMP,20241111,20241111,49,45,SOX015074,ASM,20250101,,0,N
WOX017868,MAT_FG_1001,LINE_G,CMP,20241111,20241111,53,46,SOX015075,ASM,20250101,,0,N
WOX017869,MAT_FG_1001,LINE_G,CMP,20241111,20241111,51,47,SOX015076,ASM,20250101,,0,N
WOX017870,MAT_FG_1001,LINE_G,CMP,20241112,20241112,53,46,SOX015077,ASM,20250101,,0,N
WOX017871,MAT_FG_1001,LINE_G,CMP,20241112,20241112,53,47,SOX015078,ASM,20250101,,0,N
WOX017872,MAT_FG_1001,LINE_G,CMP,20241112,20241112,50,48,SOX015079,ASM,20250101,,0,N
WOX017873,MAT_FG_1001,LINE_G,CMP,20241113,20241113,49,47,SOX015080,ASM,20250101,,0,N
WOX017874,MAT_FG_1001,LINE_G,CMP,20241113,20241113,50,48,SOX015081,ASM,20250101,,0,N
WOX017875,MAT_FG_1001,LINE_G,CMP,20241113,20241113,57,49,SOX015082,ASM,20250101,,0,N
WOX017876,MAT_FG_1001,LINE_G,CMP,20241114,20241114,43,41,SOX015083,ASM,20250101,,0,N
WOX017877,MAT_FG_1001,LINE_G,CMP,20241114,20241114,44,42,SOX015084,ASM,20250101,,0,N
WOX017878,MAT_FG_1001,LINE_G,CMP,20241114,20241114,49,43,SOX015085,ASM,20250101,,0,N
WOX017879,MAT_FG_1001,LINE_G,CMP,20241115,20241115,47,42,SOX015086,ASM,20250101,,0,N
WOX017880,MAT_FG_1001,LINE_G,CMP,20241115,20241115,46,43,SOX015087,ASM,20250101,,0,N
WOX017881,MAT_FG_1001,LINE_G,CMP,20241115,20241115,47,44,SOX015088,ASM,20250101,,0,N
WOX017882,MAT_FG_1001,LINE_G,CMP,20241116,20241116,50,43,SOX015089,ASM,20250101,,0,N
WOX017883,MAT_FG_1001,LINE_G,CMP,20241116,20241116,52,44,SOX015090,ASM,20250101,,0,N
WOX017884,MAT_FG_1001,LINE_G,CMP,20241116,20241116,53,45,SOX015091,ASM,20250101,,0,N
WOX017885,MAT_FG_1001,LINE_G,CMP,20241117,20241117,50,44,SOX015092,ASM,20250101,,0,N
WOX017886,MAT_FG_1001,LINE_G,CMP,20241117,20241117,47,45,SOX015093,ASM,20250101,,0,N
WOX017887,MAT_FG_1001,LINE_G,CMP,20241117,20241117,51,46,SOX015094,ASM,20250101,,0,N
WOX017888,MAT_FG_1001,LINE_G,CMP,20241118,20241118,47,45,SOX015095,ASM,20250101,,0,N
WOX017889,MAT_FG_1001,LINE_G,CMP,20241118,20241118,49,46,SOX015096,ASM,20250101,,0,N
WOX017890,MAT_FG_1001,LINE_G,CMP,20241118,20241118,52,47,SOX015097,ASM,20250101,,0,N
WOX017891,MAT_FG_1001,LINE_G,CMP,20241119,20241119,48,46,SOX015098,ASM,20250101,,0,N
WOX017892,MAT_FG_1001,LINE_G,CMP,20241119,20241119,53,47,SOX015099,ASM,20250101,,0,N
WOX017893,MAT_FG_1001,LINE_G,CMP,20241119,20241119,52,48,SOX015100,ASM,20250101,,0,N
WOX017894,MAT_FG_1001,LINE_G,CMP,20241120,20241120,52,47,SOX015101,ASM,20250101,,0,N
WOX017895,MAT_FG_1001,LINE_G,CMP,20241120,20241120,56,48,SOX015102,ASM,20250101,,0,N
WOX017896,MAT_FG_1001,LINE_G,CMP,20241120,20241120,51,49,SOX015103,ASM,20250101,,0,N
