sales_order_id,customer_id,order_type_cd,sales_order_status_cd,order_date_key,req_delv_date_key,plant_id,sales_org_cd,currency_cd,biz_unit_cd,sales_channel_cd,incoterm_cd,created_by
SOX017891,CUS_003,EXP,REL,20250520,20250525,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017892,CUS_003,STD,SHP,20250521,20250526,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017893,CUS_003,RPL,REL,20250522,20250527,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017894,CUS_003,EXP,REL,20250523,20250528,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017895,CUS_003,STD,SHP,20250524,20250529,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017896,CUS_003,RPL,REL,20250525,20250530,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017897,CUS_003,EXP,REL,20250526,20250531,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017898,CUS_003,STD,CNL,20250527,20250531,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017899,CUS_003,RPL,REL,20250528,20250531,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017900,CUS_003,EXP,REL,20250529,20250531,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017901,CUS_003,STD,SHP,20250530,20250531,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017902,CUS_003,RPL,REL,20250531,20250531,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017903,CUS_003,EXP,REL,20250501,20250506,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017904,CUS_003,STD,SHP,20250502,20250507,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017905,CUS_003,RPL,REL,20250503,20250508,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017906,CUS_003,EXP,REL,20250504,20250509,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017907,CUS_003,STD,SHP,20250505,20250510,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017908,CUS_003,RPL,REL,20250506,20250511,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017909,CUS_003,EXP,REL,20250507,20250512,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017910,CUS_003,STD,SHP,20250508,20250513,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017911,CUS_003,RPL,REL,20250509,20250514,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017912,CUS_003,EXP,REL,20250510,20250515,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017913,CUS_003,STD,SHP,20250511,20250516,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017914,CUS_003,RPL,REL,20250512,20250517,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017915,CUS_003,EXP,REL,20250513,20250518,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017916,CUS_003,STD,SHP,20250514,20250519,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017917,CUS_003,RPL,CNL,20250515,20250520,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017918,CUS_003,EXP,REL,20250516,20250521,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017919,CUS_003,STD,SHP,20250517,20250522,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017920,CUS_003,RPL,REL,20250518,20250523,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017921,CUS_004,RPL,CNL,20250501,20250506,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017922,CUS_004,EXP,REL,20250502,20250507,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017923,CUS_004,STD,REL,20250503,20250508,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017924,CUS_004,RPL,SHP,20250504,20250509,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017925,CUS_004,EXP,REL,20250505,20250510,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017926,CUS_004,STD,REL,20250506,20250511,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017927,CUS_004,RPL,SHP,20250507,20250512,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017928,CUS_004,EXP,REL,20250508,20250513,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017929,CUS_004,STD,REL,20250509,20250514,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017930,CUS_004,RPL,SHP,20250510,20250515,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017931,CUS_004,EXP,REL,20250511,20250516,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017932,CUS_004,STD,REL,20250512,20250517,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017933,CUS_004,RPL,SHP,20250513,20250518,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017934,CUS_004,EXP,REL,20250514,20250519,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017935,CUS_004,STD,REL,20250515,20250520,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017936,CUS_004,RPL,SHP,20250516,20250521,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017937,CUS_004,EXP,REL,20250517,20250522,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017938,CUS_004,STD,REL,20250518,20250523,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017939,CUS_004,RPL,SHP,20250519,20250524,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017940,CUS_004,EXP,CNL,20250520,20250525,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017941,CUS_004,STD,REL,20250521,20250526,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017942,CUS_004,RPL,SHP,20250522,20250527,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017943,CUS_004,EXP,REL,20250523,20250528,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017944,CUS_004,STD,REL,20250524,20250529,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017945,CUS_004,RPL,SHP,20250525,20250530,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017946,CUS_004,EXP,REL,20250526,20250531,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017947,CUS_004,STD,REL,20250527,20250531,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017948,CUS_004,RPL,SHP,20250528,20250531,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017949,CUS_004,EXP,REL,20250529,20250531,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017950,CUS_004,STD,REL,20250530,20250531,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017951,CUS_004,RPL,SHP,20250531,20250531,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017952,CUS_004,EXP,REL,20250501,20250506,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017953,CUS_004,STD,REL,20250502,20250507,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017954,CUS_004,RPL,SHP,20250503,20250508,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017955,CUS_004,EXP,REL,20250504,20250509,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017956,CUS_004,STD,REL,20250505,20250510,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017957,CUS_004,RPL,SHP,20250506,20250511,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017958,CUS_004,EXP,REL,20250507,20250512,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017959,CUS_004,STD,CNL,20250508,20250513,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017960,CUS_004,RPL,SHP,20250509,20250514,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017961,CUS_004,EXP,REL,20250510,20250515,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017962,CUS_004,STD,REL,20250511,20250516,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017963,CUS_004,RPL,SHP,20250512,20250517,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017964,CUS_004,EXP,REL,20250513,20250518,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017965,CUS_004,STD,REL,20250514,20250519,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017966,CUS_004,RPL,SHP,20250515,20250520,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017967,CUS_004,EXP,REL,20250516,20250521,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017968,CUS_004,STD,REL,20250517,20250522,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017969,CUS_004,RPL,SHP,20250518,20250523,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017970,CUS_004,EXP,REL,20250519,20250524,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017971,CUS_004,STD,REL,20250520,20250525,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017972,CUS_004,RPL,SHP,20250521,20250526,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017973,CUS_004,EXP,REL,20250522,20250527,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017974,CUS_004,STD,REL,20250523,20250528,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017975,CUS_004,RPL,SHP,20250524,20250529,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017976,CUS_004,EXP,REL,20250525,20250530,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017977,CUS_004,STD,REL,20250526,20250531,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017978,CUS_004,RPL,CNL,20250527,20250531,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017979,CUS_004,EXP,REL,20250528,20250531,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017980,CUS_004,STD,REL,20250529,20250531,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017981,CUS_004,RPL,SHP,20250530,20250531,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017982,CUS_004,EXP,REL,20250531,20250531,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017983,CUS_004,STD,REL,20250501,20250506,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017984,CUS_004,RPL,SHP,20250502,20250507,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017985,CUS_004,EXP,REL,20250503,20250508,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017986,CUS_004,STD,REL,20250504,20250509,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017987,CUS_004,RPL,SHP,20250505,20250510,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017988,CUS_004,EXP,REL,20250506,20250511,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017989,CUS_004,STD,REL,20250507,20250512,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017990,CUS_004,RPL,SHP,20250508,20250513,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017991,CUS_004,EXP,REL,20250509,20250514,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017992,CUS_004,STD,REL,20250510,20250515,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017993,CUS_004,RPL,SHP,20250511,20250516,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017994,CUS_004,EXP,REL,20250512,20250517,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017995,CUS_004,STD,REL,20250513,20250518,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017996,CUS_004,RPL,SHP,20250514,20250519,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017997,CUS_004,EXP,CNL,20250515,20250520,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017998,CUS_004,STD,REL,20250516,20250521,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX017999,CUS_004,RPL,SHP,20250517,20250522,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018000,CUS_004,EXP,REL,20250518,20250523,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018001,CUS_005,EXP,CNL,20250501,20250506,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018002,CUS_005,STD,REL,20250502,20250507,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018003,CUS_005,RPL,REL,20250503,20250508,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018004,CUS_005,EXP,SHP,20250504,20250509,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018005,CUS_005,STD,REL,20250505,20250510,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018006,CUS_005,RPL,REL,20250506,20250511,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018007,CUS_005,EXP,SHP,20250507,20250512,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018008,CUS_005,STD,REL,20250508,20250513,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018009,CUS_005,RPL,REL,20250509,20250514,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018010,CUS_005,EXP,SHP,20250510,20250515,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018011,CUS_005,STD,REL,20250511,20250516,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018012,CUS_005,RPL,REL,20250512,20250517,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018013,CUS_005,EXP,SHP,20250513,20250518,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018014,CUS_005,STD,REL,20250514,20250519,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018015,CUS_005,RPL,REL,20250515,20250520,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018016,CUS_005,EXP,SHP,20250516,20250521,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018017,CUS_005,STD,REL,20250517,20250522,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018018,CUS_005,RPL,REL,20250518,20250523,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018019,CUS_005,EXP,SHP,20250519,20250524,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018020,CUS_005,STD,CNL,20250520,20250525,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018021,CUS_005,RPL,REL,20250521,20250526,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018022,CUS_005,EXP,SHP,20250522,20250527,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018023,CUS_005,STD,REL,20250523,20250528,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018024,CUS_005,RPL,REL,20250524,20250529,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018025,CUS_005,EXP,SHP,20250525,20250530,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018026,CUS_005,STD,REL,20250526,20250531,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018027,CUS_005,RPL,REL,20250527,20250531,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018028,CUS_005,EXP,SHP,20250528,20250531,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018029,CUS_005,STD,REL,20250529,20250531,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018030,CUS_005,RPL,REL,20250530,20250531,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018031,CUS_005,EXP,SHP,20250531,20250531,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018032,CUS_005,STD,REL,20250501,20250506,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018033,CUS_005,RPL,REL,20250502,20250507,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018034,CUS_005,EXP,SHP,20250503,20250508,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018035,CUS_005,STD,REL,20250504,20250509,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018036,CUS_005,RPL,REL,20250505,20250510,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018037,CUS_005,EXP,SHP,20250506,20250511,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018038,CUS_005,STD,REL,20250507,20250512,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018039,CUS_005,RPL,CNL,20250508,20250513,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018040,CUS_005,EXP,SHP,20250509,20250514,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018041,CUS_005,STD,REL,20250510,20250515,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018042,CUS_005,RPL,REL,20250511,20250516,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018043,CUS_005,EXP,SHP,20250512,20250517,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018044,CUS_005,STD,REL,20250513,20250518,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018045,CUS_005,RPL,REL,20250514,20250519,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018046,CUS_005,EXP,SHP,20250515,20250520,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018047,CUS_005,STD,REL,20250516,20250521,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018048,CUS_005,RPL,REL,20250517,20250522,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018049,CUS_005,EXP,SHP,20250518,20250523,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018050,CUS_005,STD,REL,20250519,20250524,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018051,CUS_005,RPL,REL,20250520,20250525,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018052,CUS_005,EXP,SHP,20250521,20250526,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018053,CUS_005,STD,REL,20250522,20250527,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018054,CUS_005,RPL,REL,20250523,20250528,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018055,CUS_005,EXP,SHP,20250524,20250529,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018056,CUS_005,STD,REL,20250525,20250530,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018057,CUS_005,RPL,REL,20250526,20250531,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018058,CUS_005,EXP,CNL,20250527,20250531,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018059,CUS_005,STD,REL,20250528,20250531,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018060,CUS_005,RPL,REL,20250529,20250531,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018061,CUS_005,EXP,SHP,20250530,20250531,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018062,CUS_005,STD,REL,20250531,20250531,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018063,CUS_005,RPL,REL,20250501,20250506,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018064,CUS_005,EXP,SHP,20250502,20250507,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018065,CUS_005,STD,REL,20250503,20250508,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018066,CUS_005,RPL,REL,20250504,20250509,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018067,CUS_005,EXP,SHP,20250505,20250510,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018068,CUS_005,STD,REL,20250506,20250511,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018069,CUS_005,RPL,REL,20250507,20250512,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018070,CUS_005,EXP,SHP,20250508,20250513,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018071,CUS_005,STD,REL,20250509,20250514,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018072,CUS_005,RPL,REL,20250510,20250515,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018073,CUS_005,EXP,SHP,20250511,20250516,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018074,CUS_005,STD,REL,20250512,20250517,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018075,CUS_005,RPL,REL,20250513,20250518,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018076,CUS_005,EXP,SHP,20250514,20250519,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018077,CUS_005,STD,CNL,20250515,20250520,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018078,CUS_005,RPL,REL,20250516,20250521,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018079,CUS_005,EXP,SHP,20250517,20250522,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018080,CUS_005,STD,REL,20250518,20250523,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018081,CUS_006,STD,CNL,20250501,20250506,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018082,CUS_006,RPL,REL,20250502,20250507,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018083,CUS_006,EXP,REL,20250503,20250508,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018084,CUS_006,STD,SHP,20250504,20250509,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018085,CUS_006,RPL,REL,20250505,20250510,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018086,CUS_006,EXP,REL,20250506,20250511,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018087,CUS_006,STD,SHP,20250507,20250512,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018088,CUS_006,RPL,REL,20250508,20250513,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018089,CUS_006,EXP,REL,20250509,20250514,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018090,CUS_006,STD,SHP,20250510,20250515,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018091,CUS_006,RPL,REL,20250511,20250516,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018092,CUS_006,EXP,REL,20250512,20250517,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018093,CUS_006,STD,SHP,20250513,20250518,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018094,CUS_006,RPL,REL,20250514,20250519,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018095,CUS_006,EXP,REL,20250515,20250520,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018096,CUS_006,STD,SHP,20250516,20250521,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018097,CUS_006,RPL,REL,20250517,20250522,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018098,CUS_006,EXP,REL,20250518,20250523,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018099,CUS_006,STD,SHP,20250519,20250524,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018100,CUS_006,RPL,CNL,20250520,20250525,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018101,CUS_006,EXP,REL,20250521,20250526,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018102,CUS_006,STD,SHP,20250522,20250527,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018103,CUS_006,RPL,REL,20250523,20250528,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018104,CUS_006,EXP,REL,20250524,20250529,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018105,CUS_006,STD,SHP,20250525,20250530,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018106,CUS_006,RPL,REL,20250526,20250531,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018107,CUS_006,EXP,REL,20250527,20250531,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018108,CUS_006,STD,SHP,20250528,20250531,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018109,CUS_006,RPL,REL,20250529,20250531,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018110,CUS_006,EXP,REL,20250530,20250531,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018111,CUS_006,STD,SHP,20250531,20250531,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018112,CUS_006,RPL,REL,20250501,20250506,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018113,CUS_006,EXP,REL,20250502,20250507,PLT_EAST,CN01,CNY,BU01,DIRECT,DAP,ERP
SOX018114,CUS_006,STD,SHP,20250503,20250508,PLT_SOUTH,CN01,CNY,BU01,DIRECT,DAP,ERP
